//X,Y,Z,Normal_change_rate_(0.006)
-0.023339,0.102152,-0.00259991,0.008662
0.00349206,0.103889,-0.00262782,0.003028
-0.0224291,0.103775,-0.00276339,0.006792
0.0456128,0.104119,-0.00342658,0.004783
-0.082804,0.103938,-0.0027332,0.005514
0.0463345,0.105724,-0.00307297,0.003585
0.0661487,0.106045,-0.00279647,0.032171
-0.0827224,0.106102,-0.00267808,0.007059
0.0044484,0.106166,-0.00310134,0.003807
-0.0218849,0.105926,-0.00331862,0.004527
-0.0458482,0.106103,-0.00266136,0.004725
-0.0210063,0.106113,-0.00253395,0.005728
-0.0455435,0.107511,-0.00261574,0.003803
-0.0204522,0.10762,-0.00306594,0.005686
0.0662553,0.107746,-0.00266233,0.00531
0.00452043,0.107904,-0.00255582,0.005344
0.0480763,0.107925,-0.00300804,0.004586
0.0818257,0.107746,-0.00264014,0.018014
-0.0446006,0.109623,-0.00273627,0.003723
0.0813506,0.109318,-0.00269607,0.023201
-0.0801448,0.109894,-0.00283856,0.004556
-0.0188413,0.10974,-0.00256592,0.008048
0.00511747,0.10968,-0.00271915,0.006073
-0.0182096,0.111419,-0.00296227,0.006177
0.00549015,0.111294,-0.00277839,0.007025
-0.0792391,0.111249,-0.00286699,0.004909
0.0803448,0.111608,-0.00264925,0.029518
0.0364829,0.113392,-0.00322325,0.008071
-0.016628,0.113574,-0.00280986,0.005167
0.0793279,0.113073,-0.00266451,0.021852
0.035527,0.113625,-0.00377154,0.008654
0.0523465,0.11553,-0.00304621,0.004862
0.0676739,0.114268,-0.0024152,0.026281
-0.0772396,0.11485,-0.0029125,0.004326
-0.0761406,0.115794,-0.00261311,0.004134
-0.041364,0.115907,-0.00308964,0.003365
-0.0152477,0.115922,-0.00267578,0.006014
0.0762238,0.115699,-0.00243593,0.014942
0.0071836,0.1176,-0.00265037,0.009399
0.038441,0.117395,-0.00275456,0.010105
0.0740511,0.117464,-0.00279462,0.024075
-0.0748247,0.117292,-0.00256579,0.005442
-0.039963,0.119097,-0.00267756,0.005156
0.00862753,0.119092,-0.0033818,0.00692
0.0542146,0.1194,-0.00348208,0.006929
0.0374074,0.119137,-0.00333331,0.011657
-0.0725883,0.120105,-0.00255065,0.005047
0.0382055,0.119925,-0.00288585,0.012964
0.0544189,0.121371,-0.00356407,0.006014
-0.038739,0.121629,-0.00265269,0.006061
-0.0704245,0.121643,-0.00272791,0.004047
0.0385257,0.121378,-0.00281743,0.012362
-0.0693495,0.122781,-0.00260313,0.005774
0.0386243,0.12326,-0.00308547,0.014367
-0.0685927,0.123817,-0.00263848,0.004417
0.0539813,0.125394,-0.00361078,0.00588
-0.066031,0.12542599,-0.00266427,0.005122
0.0386698,0.12585001,-0.00306442,0.014007
-0.00915597,0.125365,-0.00274934,0.006406
-0.0640922,0.127267,-0.00305462,0.004674
0.0110311,0.12751199,-0.0027449,0.012529
-0.0364248,0.12749501,-0.00278807,0.00582
0.053727,0.12756699,-0.00366002,0.006031
0.0385236,0.12785199,-0.00281733,0.010458
0.0522634,0.12786999,-0.00323063,0.003547
0.0142765,0.129427,-0.00343097,0.012046
0.0524386,0.129463,-0.00331811,0.003909
0.0146775,0.13111299,-0.00311605,0.011234
-0.0580132,0.13115899,-0.00287042,0.007336
-0.00419798,0.1327,-0.00374225,0.008186
0.0167969,0.133212,-0.00308947,0.013688
-0.0544603,0.13356701,-0.0027242,0.008584
-0.0346233,0.13348401,-0.00307308,0.007983
0.0503747,0.133237,-0.00310595,0.002822
-0.00210367,0.13445599,-0.00343054,0.006516
0.0190075,0.13509101,-0.00322123,0.010644
-0.0535962,0.134753,-0.00309777,0.009781
0.0325235,0.135068,-0.00338809,0.012526
-0.00112134,0.13518,-0.00335662,0.0063
0.0484677,0.135087,-0.0030774,0.002814
-0.0524967,0.135205,-0.00259396,0.011169
-0.0345349,0.135361,-0.00324137,0.004791
0.028346,0.137229,-0.00323903,0.007354
0.0482235,0.137189,-0.00338432,0.002034
0.0010489,0.135132,-0.0028462,0.004258
0.0225754,0.137307,-0.00334064,0.007416
0.0244133,0.137312,-0.00340874,0.007301
0.00291,0.137042,-0.00308296,0.003028
-0.0505943,0.13727801,-0.00272255,0.013638
-0.10074,0.140237,-0.00332083,0.15891
-0.081723,0.14002,-0.0032625,0.002849
-0.0797546,0.14020699,-0.00251188,0.002378
0.0443333,0.139458,-0.0031584,0.003376
-0.0878844,0.140524,-0.00267727,0.004737
0.0443414,0.141526,-0.00353996,0.002089
-0.0900246,0.14105199,-0.00275686,0.040647
0.0108211,0.141504,-0.00349571,0.00287
-0.0702309,0.14181,-0.00263315,0.00285
-0.103232,0.143144,-0.00272594,0.122375
-0.0692899,0.14249501,-0.00309609,0.002622
0.0145076,0.14316,-0.00357746,0.003367
-0.0680459,0.142966,-0.0025304,0.003075
-0.0461921,0.14342099,-0.00294669,0.09557
0.0164751,0.14305399,-0.00339481,0.003722
-0.0661192,0.143335,-0.00262878,0.002381
-0.0647607,0.143755,-0.00265,0.002676
0.0408069,0.14338,-0.00325612,0.004858
-0.101667,0.14488,-0.00259658,0.138595
-0.0481466,0.14480799,-0.0028464,0.067025
-0.0638561,0.14432999,-0.0026833,0.002043
0.0249257,0.145073,-0.00351476,0.002064
-0.0622926,0.14481901,-0.0027752,0.002843
-0.0603008,0.14513101,-0.00257868,0.003809
-0.027237,0.145336,-0.00328788,0.029911
0.0268222,0.145421,-0.00329826,0.002467
-0.0581947,0.14576,-0.00268149,0.003135
-0.0561536,0.14562701,-0.00259472,0.00543
-0.0541476,0.145541,-0.00263603,0.019693
0.034294,0.14519,-0.00328984,0.003203
-0.0326774,0.146697,-0.00246036,0.035934
-0.0308382,0.14663801,-0.00243263,0.035557
-0.0304674,0.145862,-0.00336318,0.030667
-0.0269956,0.14698,-0.00283128,0.029701
0.0284515,0.145216,-0.00326728,0.003037
-0.0994702,0.146993,-0.00257771,0.105588
0.0327554,0.145146,-0.0031325,0.004955
-0.0267499,0.149406,-0.00305779,0.027151
-0.0838164,0.14967,-0.00282222,0.07474
-0.0893194,0.14951301,-0.00259572,0.065572
-0.0958153,0.15100899,-0.00261624,0.061193
-0.0248593,0.151298,-0.00299139,0.007855
-0.0758291,0.15164299,-0.00260798,0.01917
-0.0740017,0.15189999,-0.00293518,0.013562
-0.0697675,0.152853,-0.00263611,0.003769
-0.0660632,0.15332,-0.00269058,0.011667
-0.0640068,0.15424401,-0.0029244,0.009718
-0.0603351,0.15503301,-0.00279718,0.005203
-0.0561847,0.155553,-0.00294385,0.095613
-0.0544204,0.155756,-0.00264031,0.084467
-0.024865,0.15674201,-0.0030462,0.01174
-0.0524147,0.15706301,-0.00267673,0.119604
-0.0246112,0.159049,-0.00274181,0.011726
-0.024865,0.16106901,-0.00322039,0.007481
-0.0541778,0.160881,-0.00255739,0.189532
-0.0560078,0.161226,-0.00316751,0.158838
-0.0267361,0.163091,-0.00285153,0.002095
-0.0663656,0.16295999,-0.0028171,0.002198
-0.0642826,0.162614,-0.00310526,0.001154
-0.0710973,0.164004,-0.00328248,0.005968
-0.0935205,0.165415,-0.00281014,0.073625
-0.0777352,0.165704,-0.00266171,0.014027
-0.0916655,0.16690101,-0.0025608,0.058799
-0.0285304,0.16477799,-0.00280886,0.005138
-0.0940136,0.166642,-0.00251174,0.046709
-0.080038,0.166333,-0.0026473,0.021342
-0.0820837,0.16683701,-0.00266874,0.024847
-0.0841569,0.16738801,-0.00287672,0.02262
-0.0949317,0.168952,-0.00280441,0.115603
-0.0876835,0.16847301,-0.00275452,0.220816
-0.0289645,0.169012,-0.00302856,0.005597
-0.0286912,0.17111599,-0.0029766,0.057661
-0.0997163,0.174784,-0.00253096,0.15157
-0.0721492,0.174676,-0.00267321,0.108244
-0.0780075,0.17481101,-0.00264462,0.070385
-0.076032,0.17446899,-0.00264582,0.104982
-0.0308285,0.174582,-0.00280133,0.091119
-0.0790405,0.17535201,-0.00328719,0.049241
-0.0289183,0.174623,-0.00276321,0.088348
-0.0915617,0.176566,-0.00249793,0.107653
-0.0897128,0.17669,-0.00267889,0.02432
-0.0798755,0.176807,-0.00290613,0.032447
-0.0704079,0.17663901,-0.0024226,0.046292
-0.081373,0.17767499,-0.00371825,0.019879
-0.0699884,0.17821901,-0.00288062,0.024042
-0.0447105,0.17765599,-0.00272183,0.063344
-0.0440044,0.177995,-0.00274146,0.058817
-0.0488303,0.17820901,-0.00261938,0.015432
-0.0678131,0.178352,-0.00271228,0.033463
-0.0604855,0.17859,-0.00269591,0.003178
-0.0522355,0.178994,-0.0029125,0.005983
-0.0504223,0.178703,-0.0024925,0.010134
-0.0840578,0.18024699,-0.00256366,0.029521
-0.0324197,0.178725,-0.00320653,0.171297
-0.0878772,0.180296,-0.00260907,0.02994
-0.0859101,0.18044201,-0.00283998,0.034575
-0.0327055,0.180722,-0.00329334,0.163711
-0.0378563,0.18199,-0.00286416,0.119805
-0.0323654,0.182817,-0.00267201,0.150028
-0.0364214,0.18279199,-0.00252342,0.136199
-0.032646,0.184791,-0.00265092,0.13362
-0.023623,0.0533216,-0.0029125,0.016187
0.0588302,0.0533857,-0.00272647,0.009353
-0.0660313,0.0540602,-0.00244583,0.001264
-0.0188594,0.0550377,-0.00266422,0.008327
-0.0563285,0.0548784,-0.00237253,0.003758
-0.0506605,0.0554627,-0.00275333,0.0104
-0.033423,0.0553437,-0.0030875,0.009435
0.0219587,0.0558004,-0.00240033,0.015327
-0.075073,0.057212,-0.00255957,0.003809
0.0426045,0.06619,-0.00285384,0.035041
0.0442765,0.0680159,-0.0027078,0.040351
-0.00577299,0.0709453,-0.0029125,0.006105
-0.085398,0.0725032,-0.00260302,0.00616
0.0484817,0.0742094,-0.00260207,0.115979
-0.0877552,0.0839917,-0.00244583,0.005162
0.0378646,0.0854833,-0.00312782,0.025987
0.0364283,0.0861387,-0.00254231,0.023954
-0.00040372,0.087536,-0.00253384,0.002572
0.036661,0.0878312,-0.00291217,0.015939
0.0288562,0.0897535,-0.00317514,0.006846
0.0306606,0.0897636,-0.00282853,0.008155
0.0725925,0.0899647,-0.0025047,0.010591
0.0796171,0.0897697,-0.0024093,0.027043
0.0719642,0.0914271,-0.00282785,0.003244
0.0363672,0.0917084,-0.00306806,0.010815
0.0343378,0.0920537,-0.00307352,0.009927
0.0344187,0.0941556,-0.00310521,0.007751
0.036218,0.0936371,-0.00305552,0.007848
0.0344103,0.0959594,-0.00303271,0.007202
0.0366881,0.096125,-0.00299956,0.00668
0.0347298,0.0976275,-0.0029223,0.006402
-0.0852335,0.0993264,-0.00270607,0.005874
0.0347103,0.0993917,-0.0029907,0.008501
0.0406166,0.101502,-0.00289003,0.005224
0.0426836,0.101635,-0.00314585,0.004717
0.034827,0.101637,-0.00300798,0.008161
0.0350286,0.103526,-0.00306638,0.007947
-0.0831572,0.103125,-0.00281746,0.007106
0.0823172,0.103825,-0.00279856,0.010931
0.0352402,0.105545,-0.0031925,0.006818
0.0362797,0.105805,-0.00289867,0.006165
0.0363328,0.107655,-0.00281339,0.00537
0.0362254,0.109637,-0.00291721,0.008032
-0.043833,0.111548,-0.00259194,0.003189
0.0363044,0.111575,-0.00311339,0.006288
0.0504744,0.11179,-0.00295096,0.003752
0.00545676,0.11332,-0.00251291,0.009469
0.0782597,0.114142,-0.00257417,0.017533
-0.0419261,0.115693,-0.00240934,0.004322
0.0524495,0.117664,-0.00280707,0.003379
0.0722945,0.117768,-0.00240866,0.022794
0.0525223,0.119575,-0.00279542,0.003893
0.0522425,0.121463,-0.0028642,0.002319
-0.0109911,0.121307,-0.0026161,0.007341
-0.0377869,0.12361,-0.00243976,0.005939
0.052226,0.123324,-0.00285409,0.002286
0.0524197,0.125467,-0.00293712,0.002348
-0.00701581,0.127288,-0.00272773,0.006717
-0.0627404,0.12824599,-0.00246852,0.005202
-0.036159,0.129363,-0.00250061,0.007439
0.0125941,0.12943999,-0.00273519,0.012037
0.0385702,0.129389,-0.00266093,0.009325
0.0506999,0.12955,-0.00277158,0.002444
-0.00307924,0.131023,-0.00270772,0.005493
0.0363517,0.133158,-0.00274313,0.01039
0.0167675,0.13512599,-0.00284218,0.008471
0.0345639,0.134923,-0.00287912,0.011191
0.0205783,0.137362,-0.00297229,0.007554
0.0310645,0.136988,-0.00311821,0.00838
0.0327448,0.137266,-0.00298167,0.005924
-0.0347063,0.13725001,-0.00323331,0.004689
0.0262782,0.13768201,-0.00312614,0.006111
0.0462866,0.137355,-0.00282494,0.002123
0.00468617,0.137288,-0.00281599,0.003578
0.0245837,0.139433,-0.00302169,0.005521
0.0269131,0.139272,-0.00304778,0.003544
0.0069532,0.13914999,-0.00303851,0.002577
-0.0483897,0.13919599,-0.00263926,0.017399
0.0207112,0.139328,-0.00298424,0.00625
-0.083998,0.14014401,-0.00287673,0.002769
0.01075,0.139438,-0.00293118,0.002401
-0.0976072,0.14139999,-0.00261202,0.163089
-0.085923,0.14037,-0.0025625,0.002274
0.0209398,0.14120901,-0.00312003,0.005781
0.0422704,0.14121699,-0.00295702,0.003342
0.0126309,0.141294,-0.0031599,0.003955
-0.0365492,0.141368,-0.00259583,0.056638
0.0148987,0.141303,-0.00300753,0.00251
0.0246454,0.141275,-0.00305316,0.004159
0.0167703,0.141008,-0.00283642,0.003325
0.0186112,0.14115199,-0.00284927,0.003561
0.0263415,0.141571,-0.00295881,0.002504
-0.03597,0.14251199,-0.00244807,0.050046
0.0188144,0.14310201,-0.00311729,0.002706
0.0208562,0.14327601,-0.00324105,0.003106
0.0245965,0.143198,-0.00330806,0.00362
0.0226581,0.14308999,-0.00309892,0.004347
0.0290015,0.143566,-0.00303321,0.001855
0.0307134,0.144949,-0.00309546,0.004126
-0.0601668,0.161787,-0.0024535,0.000752
-0.0698101,0.163615,-0.00264122,0.00634
-0.0305286,0.166896,-0.00252316,0.00651
-0.0896392,0.16854,-0.00237421,0.168949
-0.0859356,0.16841701,-0.0024076,0.083877
-0.0806371,0.178059,-0.00244214,0.0255
-0.0476523,0.177688,-0.00253333,0.032526
-0.0343152,0.180483,-0.00264455,0.19416
-0.0349565,0.183642,-0.0027375,0.129201
-0.0547788,0.0551814,-0.00256839,0.004241
-0.053373,0.0553238,-0.0027375,0.002873
0.0394389,0.0656998,-0.00232679,0.04104
0.0414566,0.0691899,-0.00230532,0.041155
0.0482277,0.0754662,-0.00227569,0.185803
0.0521552,0.0775145,-0.00236863,0.097138
0.0389606,0.0823826,-0.00234073,0.024501
0.0369126,0.0838614,-0.00230297,0.024495
0.0288991,0.0880205,-0.00257561,0.015048
0.0345398,0.0876624,-0.00244375,0.01509
0.0741893,0.0878837,-0.00235527,0.017033
0.0760166,0.0878733,-0.00249348,0.032306
0.0343501,0.0898571,-0.00289744,0.010981
0.0326607,0.0896628,-0.00277536,0.010145
0.036402,0.0974083,-0.0028609,0.009285
0.0384046,0.0997494,-0.00275131,0.008053
0.036728,0.0996833,-0.0027579,0.012633
-0.0460226,0.100767,-0.00276274,0.009551
0.0359224,0.101025,-0.00274967,0.01101
0.0425244,0.103794,-0.0025571,0.003739
0.0444552,0.105898,-0.00259656,0.003098
0.0465062,0.107715,-0.00259453,0.003936
0.0481396,0.109767,-0.00278671,0.003639
0.0487358,0.111321,-0.00260349,0.003212
0.0503961,0.113995,-0.00252115,0.002521
0.00737365,0.11925,-0.00244908,0.010527
0.00914281,0.123273,-0.00244854,0.009849
-0.0646804,0.12603401,-0.00231038,0.006485
0.0505556,0.127195,-0.00255371,0.002026
-0.00493768,0.12955099,-0.00256522,0.006396
0.0129549,0.131285,-0.00258369,0.010587
0.0500233,0.131163,-0.00283081,0.002094
0.0380636,0.13144,-0.00265502,0.01236
-0.0565769,0.131791,-0.00236286,0.008402
0.0149128,0.13353901,-0.00256527,0.012359
-0.00126532,0.1332,-0.00251577,0.005033
0.0193162,0.137233,-0.00276575,0.006238
0.0169709,0.137389,-0.00279319,0.006733
0.0345974,0.13716599,-0.00260682,0.006772
0.00665201,0.137119,-0.0027474,0.003074
0.0107891,0.13724799,-0.00255648,0.002117
0.0167088,0.139274,-0.00269459,0.004892
0.0126603,0.137509,-0.00262735,0.003884
0.0304597,0.139219,-0.00281235,0.004339
0.0322992,0.139185,-0.00265598,0.005305
0.04443,0.13722201,-0.00251174,0.002275
0.0426526,0.139304,-0.00272184,0.002101
-0.0366716,0.139174,-0.00246327,0.056275
0.0090218,0.13943,-0.00285356,0.002262
0.0130028,0.13923299,-0.00277458,0.003442
0.022752,0.139394,-0.00287617,0.006237
0.0287837,0.139548,-0.00294702,0.00417
0.0188611,0.13925201,-0.00266454,0.005826
-0.0995357,0.14077801,-0.00255983,0.141229
0.0227301,0.141341,-0.00286424,0.005767
0.0286495,0.141188,-0.0029608,0.003466
0.0308458,0.141443,-0.00292153,0.00242
0.0383727,0.141381,-0.00273263,0.004608
-0.0462579,0.14142799,-0.0024885,0.092727
0.0326843,0.14162301,-0.00264076,0.002896
0.0364674,0.141275,-0.00264427,0.003578
0.0406925,0.14134499,-0.00265866,0.004103
0.026889,0.142976,-0.00295634,0.002517
0.0307714,0.143025,-0.00295841,0.002323
0.0326961,0.143023,-0.00279425,0.003335
0.0384291,0.143195,-0.00290406,0.003927
0.0361769,0.14313,-0.00279969,0.002752
0.0344326,0.14305501,-0.00269084,0.002906
-0.0976705,0.149194,-0.00242725,0.044344
-0.0919224,0.149721,-0.00226551,0.053687
-0.0819433,0.150837,-0.00216223,0.034
-0.0267221,0.151439,-0.00247772,0.008591
-0.07167,0.152399,-0.00285031,0.008518
-0.0262777,0.15501601,-0.00234866,0.008187
-0.0507702,0.159137,-0.00228119,0.167105
-0.0608792,0.16197,-0.00272682,0.000653
-0.0782008,0.165948,-0.00223251,0.013906
-0.028753,0.172766,-0.00241319,0.062083
-0.0978582,0.172332,-0.00225251,0.1276
-0.0343678,0.176475,-0.00269423,0.152303
-0.036248,0.176652,-0.00249441,0.168356
-0.0363282,0.178496,-0.00237022,0.222565
-0.0348643,0.178692,-0.00283832,0.191764
0.0277812,0.0530574,-0.00230978,0.040252
-0.0258397,0.0533139,-0.00215416,0.016841
0.0239571,0.0535722,-0.00221324,0.04211
-0.0180715,0.0555648,-0.00231033,0.008567
0.0725637,0.0577191,-0.00220693,0.02671
-0.0810898,0.06305,-0.00225551,0.00483
0.0178593,0.0656386,-0.00217727,0.036045
-0.0081446,0.0676,-0.00220695,0.007467
0.0157396,0.0701883,-0.0024208,0.015674
0.0577492,0.0732602,-0.00228968,0.011934
-0.004206,0.0758537,-0.00234389,0.005042
0.0443645,0.0789205,-0.00227083,0.117767
0.0410107,0.0806283,-0.00228739,0.020078
0.0242612,0.0843093,-0.00214169,0.066529
0.034792,0.0859908,-0.00209107,0.018134
0.0261957,0.0861364,-0.00222896,0.076879
0.0307649,0.0876904,-0.00227257,0.013234
0.0328933,0.0879726,-0.00237035,0.012541
0.0779444,0.0880033,-0.0022967,0.032795
0.0812379,0.0923233,-0.00234192,0.017969
0.0681615,0.0942797,-0.00231232,0.023155
0.0656458,0.0947979,-0.00211792,0.092835
0.0017628,0.0976977,-0.00219325,0.002163
-0.045471,0.0980993,-0.00224216,0.014408
-0.0252614,0.100044,-0.00221583,0.008659
0.038462,0.101636,-0.00248203,0.007417
0.0653236,0.101484,-0.00216667,0.077721
0.0366742,0.103572,-0.0026218,0.009527
0.038619,0.103571,-0.00236574,0.006698
0.0407945,0.103533,-0.00238386,0.005503
0.0384097,0.105658,-0.00242001,0.008777
0.00364631,0.105884,-0.00222329,0.004356
0.0428076,0.106017,-0.00233082,0.003711
0.0383557,0.107569,-0.00226996,0.008795
0.0444301,0.107761,-0.00229311,0.003337
-0.019585,0.107788,-0.0021987,0.007221
0.0379794,0.109448,-0.00225431,0.008678
0.0461089,0.109918,-0.00228742,0.002781
0.0382239,0.11168,-0.00240086,0.008537
0.0463842,0.111311,-0.00215944,0.002646
-0.017129,0.111827,-0.00221479,0.007706
-0.0789199,0.111764,-0.00217132,0.005553
-0.0435536,0.112956,-0.00214986,0.003334
0.0384785,0.11375,-0.00231237,0.006314
0.0484437,0.113253,-0.00213691,0.003224
0.0509133,0.115463,-0.00251584,0.003651
0.0384657,0.115728,-0.00241815,0.007103
0.00567063,0.114994,-0.00208125,0.009285
0.050393,0.117292,-0.00233564,0.002477
0.0692406,0.11598,-0.00216749,0.033066
0.0748961,0.116439,-0.00230377,0.020337
-0.0132394,0.118222,-0.00229147,0.007057
0.0401487,0.119607,-0.00214471,0.011006
0.0505101,0.119433,-0.00220498,0.001689
-0.0112799,0.119786,-0.00216213,0.007109
0.00752633,0.121351,-0.00220696,0.012594
0.0504748,0.123394,-0.00227549,0.002174
0.0401652,0.123191,-0.00228495,0.011352
-0.00958,0.124068,-0.00234466,0.009016
0.0399822,0.125315,-0.00229262,0.011679
0.00918558,0.124938,-0.00217935,0.009185
-0.00743093,0.12587,-0.00227194,0.00705
0.00949698,0.12758701,-0.00210855,0.013291
-0.00498727,0.128121,-0.00216668,0.005181
0.010827,0.12947901,-0.00216412,0.013963
-0.0588353,0.129943,-0.00218528,0.006598
-0.00270259,0.129421,-0.00225763,0.005086
0.0404175,0.12971701,-0.00224252,0.007213
-0.0358469,0.13138001,-0.00233117,0.006194
0.0403466,0.131322,-0.00230958,0.006058
0.0484579,0.131284,-0.0025058,0.001916
0.0484381,0.129473,-0.00218414,0.002313
0.0463736,0.131309,-0.00218888,0.003128
0.0386836,0.13316301,-0.00231292,0.00722
0.0484114,0.13300601,-0.00258788,0.00219
0.012759,0.13318001,-0.00231791,0.007515
-0.0359362,0.133312,-0.00226294,0.004837
0.0465427,0.133687,-0.00224329,0.002779
0.00089977,0.13329101,-0.00222788,0.003645
0.0362853,0.135033,-0.00246001,0.006488
0.0144701,0.135094,-0.00234848,0.008246
-0.0364886,0.13521001,-0.00219458,0.002703
0.00310647,0.135124,-0.00238824,0.003088
0.0464124,0.135143,-0.00246967,0.002632
0.00496873,0.134997,-0.00217205,0.003415
-0.036293,0.137226,-0.00239511,0.021545
0.00742201,0.135203,-0.00224979,0.00227
0.00883216,0.13720401,-0.00253762,0.002137
0.013004,0.135316,-0.00227479,0.004773
0.0147456,0.13734999,-0.00255097,0.005665
0.0427169,0.137418,-0.0023128,0.003346
-0.0483701,0.138124,-0.00214403,0.010656
0.034302,0.139035,-0.00255412,0.005412
0.014527,0.13966499,-0.00269771,0.003462
0.0363613,0.139442,-0.00240949,0.004138
0.0386182,0.13915201,-0.0022495,0.004186
0.0405962,0.13936301,-0.00225817,0.002866
-0.077873,0.140499,-0.0023875,0.000921
-0.0381113,0.140799,-0.00218637,0.089547
0.0342437,0.141119,-0.00248503,0.00378
-0.102734,0.14161301,-0.00221415,0.140295
-0.0445484,0.143006,-0.00226641,0.107456
-0.10317,0.144346,-0.00222542,0.130279
-0.0463185,0.144696,-0.00208504,0.11126
-0.0284696,0.14692999,-0.00222939,0.028804
-0.0281676,0.14945,-0.00238328,0.014741
-0.0846771,0.15024801,-0.0023717,0.063852
-0.0971618,0.150519,-0.00218331,0.047958
-0.0284765,0.151012,-0.00227365,0.00962
-0.0266401,0.157012,-0.00225689,0.009698
-0.0266138,0.159291,-0.00216542,0.009037
-0.05129,0.160492,-0.00221492,0.178465
-0.0268704,0.1611,-0.00245038,0.004874
-0.0627564,0.162229,-0.00245999,0.000792
-0.0286824,0.163251,-0.00214884,0.004574
-0.0302452,0.16542099,-0.00243038,0.006959
-0.0943245,0.168328,-0.00221488,0.039138
-0.0846805,0.168118,-0.00225157,0.024943
-0.0300299,0.16874699,-0.00220695,0.005545
-0.0307177,0.171143,-0.00215603,0.027743
-0.0729093,0.173776,-0.00221766,0.103244
-0.0343023,0.174923,-0.00216794,0.091994
-0.078844,0.176073,-0.00213614,0.040897
-0.0379947,0.17648999,-0.00211496,0.179054
-0.0960147,0.177986,-0.00226632,0.144138
-0.0946754,0.17778599,-0.00225285,0.12933
-0.0891272,0.178845,-0.00220335,0.026595
-0.0973361,0.17797799,-0.00215416,0.164475
-0.082688,0.17984401,-0.00230411,0.026937
-0.063173,0.053425,-0.00214265,0.004469
0.0660976,0.0548561,-0.00096113,0.029271
0.0381351,0.0552051,-0.0019303,0.153329
0.046552,0.0557052,-0.00073843,0.020569
0.0707101,0.0556321,-0.002052,0.019955
0.0343375,0.0564736,-0.00099758,0.22042
0.0211074,0.0586578,-0.0014799,0.00168
0.036629,0.0602764,-0.00099605,0.138039
0.0735811,0.0604105,-0.00121953,0.03397
0.0188532,0.0641997,-0.00097579,0.088853
0.0416289,0.0670746,-0.00196804,0.038788
0.0421974,0.0684001,-0.0016465,0.041634
0.0424195,0.069915,-0.0015198,0.048522
-0.00605971,0.071275,-0.0020375,0.007281
0.0591263,0.07285,-0.00193446,0.020487
-0.00199655,0.083525,-0.0020375,0.002134
0.0776038,0.084475,-0.00205391,0.043761
0.0359239,0.0839781,-0.00149613,0.017141
0.0782758,0.083745,-0.00158511,0.040625
0.0780104,0.0860991,-0.00204042,0.040752
0.0279305,0.0866995,-0.00203226,0.064794
0.0761116,0.086482,-0.00205104,0.033192
0.0345911,0.0857099,-0.00176342,0.018289
0.0791247,0.08769,-0.00203803,0.029952
0.0729771,0.0881918,-0.00207553,0.010604
-0.00016653,0.0896103,-0.00201053,0.0018
0.0651901,0.0949421,-0.00191133,0.094267
-0.0824896,0.103783,-0.00099646,0.005529
-0.0214453,0.104622,-0.00201067,0.009365
0.0406312,0.106027,-0.00207892,0.007209
0.0425459,0.107743,-0.0022074,0.004363
0.0408884,0.107593,-0.00203121,0.005951
-0.0811059,0.108725,-0.0020375,0.00773
0.0425853,0.108981,-0.00203865,0.003617
0.0442955,0.109496,-0.00204798,0.002583
0.045677,0.111866,-0.00192106,0.002701
0.0468691,0.112594,-0.00200381,0.002409
0.0487246,0.115777,-0.00203235,0.002295
0.0487025,0.117615,-0.00211599,0.002581
0.0399171,0.117897,-0.0020945,0.009645
0.0490491,0.119164,-0.00203062,0.002016
0.040346,0.1215,-0.00207315,0.010325
0.0504774,0.121354,-0.00218041,0.002078
0.0502853,0.12540799,-0.00229795,0.002667
0.049069,0.12547,-0.00201305,0.002627
-0.0383805,0.12778801,-0.00123446,0.006685
0.0403395,0.127625,-0.00204831,0.008023
0.0486144,0.12788799,-0.00200073,0.001973
-0.00143897,0.12989999,-0.001999,0.003812
0.0463407,0.129904,-0.00201775,0.00282
0.0108228,0.131256,-0.0020938,0.008424
-0.0369152,0.13118,-0.00175204,0.007947
-0.00132647,0.131368,-0.00210197,0.004884
0.00899771,0.131679,-0.00203846,0.006563
-0.00058132,0.131153,-0.00188476,0.004465
0.00857477,0.13339999,-0.0020621,0.003504
0.0109395,0.13336299,-0.00205747,0.005667
0.0407822,0.13314199,-0.00208347,0.005826
0.0456505,0.13266499,-0.00197359,0.003053
0.00266276,0.133307,-0.00203462,0.002874
0.00704686,0.13357501,-0.00202696,0.002366
0.0427838,0.133791,-0.00210787,0.004392
-0.0530197,0.13392299,-0.00204897,0.010016
-0.0368907,0.133458,-0.00177169,0.005063
0.0109182,0.134997,-0.0021164,0.003755
0.0385801,0.134644,-0.00216519,0.007246
0.0425883,0.13527299,-0.00223748,0.005105
0.044627,0.134275,-0.00215507,0.003188
0.00921587,0.135001,-0.0021036,0.002135
0.0405631,0.135341,-0.00201954,0.00552
0.0442673,0.134985,-0.00227889,0.003732
0.0362124,0.13749801,-0.00231196,0.005857
0.0385603,0.13754199,-0.00215765,0.004617
0.0407664,0.13673,-0.00202779,0.004274
-0.0381697,0.139484,-0.00202452,0.090616
-0.0467522,0.139496,-0.00209875,0.022221
-0.0387199,0.14161301,-0.0011635,0.095058
-0.0997794,0.141664,-0.00138571,0.158066
-0.0443777,0.141873,-0.00204399,0.117523
-0.0976446,0.142873,-0.00094448,0.204223
