//X,Y,Z,Normal change rate (0.006635)
0.06627250,0.10416600,-0.00675298,0.081771
-0.02365990,0.10466100,-0.00549761,0.003521
-0.08235970,0.10703200,-0.00605343,0.006346
0.03081000,0.10771100,-0.00633342,0.005196
0.06433410,0.10421400,-0.00610519,0.079829
0.06400350,0.10779900,-0.00707747,0.154365
-0.02208240,0.10801100,-0.00605601,0.003917
0.00698483,0.10835600,-0.00588996,0.001249
0.05457510,0.10855200,-0.00675489,0.001809
0.08092540,0.10855700,-0.00570189,0.019727
-0.04375050,0.10894900,-0.00586661,0.006657
0.00832390,0.10977700,-0.00722731,0.001733
-0.08064780,0.10940200,-0.00543789,0.005241
0.06503090,0.11175200,-0.00771057,0.144041
-0.07901800,0.11267200,-0.00613120,0.002293
-0.04196680,0.11240500,-0.00587936,0.004480
-0.02104970,0.11094800,-0.00688379,0.001212
0.03167700,0.11241900,-0.00711271,0.007679
0.05736380,0.11212500,-0.00758597,0.021316
0.00867930,0.11293900,-0.00648855,0.002728
-0.04066150,0.11357600,-0.00697146,0.005136
0.08010490,0.11253800,-0.00611294,0.022437
0.01006520,0.11647300,-0.00644392,0.002496
0.05821520,0.11674400,-0.00711577,0.008182
0.07862540,0.11558300,-0.00606284,0.028489
-0.03914260,0.11661500,-0.00627662,0.001706
0.03441940,0.11670100,-0.00569815,0.007829
-0.07612450,0.11641800,-0.00565270,0.002869
-0.01806910,0.11585900,-0.00593810,0.001933
0.06661730,0.11684300,-0.00564106,0.020745
-0.07439600,0.11917800,-0.00650706,0.005561
-0.03737170,0.12006400,-0.00545129,0.003512
0.01320300,0.12108400,-0.00756325,0.004801
0.06732430,0.12028300,-0.00660962,0.013570
0.03532160,0.12047100,-0.00566309,0.010310
-0.01678640,0.11964500,-0.00718488,0.001001
0.07510700,0.12012700,-0.00622894,0.029730
-0.07167780,0.12135100,-0.00589381,0.004655
-0.03570100,0.12129400,-0.00715603,0.001523
-0.01500770,0.12072700,-0.00571826,0.003120
0.05807230,0.12052600,-0.00643170,0.003967
-0.01340160,0.12436000,-0.00662526,0.001770
0.01403150,0.12466100,-0.00607965,0.004088
0.06886440,0.12364500,-0.00772004,0.057285
-0.06988740,0.12343900,-0.00595045,0.003474
0.07384290,0.12270600,-0.00760661,0.037411
-0.03482940,0.12461100,-0.00577127,0.003850
0.07079210,0.12374100,-0.00740203,0.039963
-0.06759320,0.12523100,-0.00564418,0.004827
0.03544730,0.12431000,-0.00573028,0.007677
0.03432980,0.12822101,-0.00565300,0.008612
-0.03197680,0.12902699,-0.00705846,0.004751
0.05809970,0.12797700,-0.00712202,0.002965
-0.06554680,0.12710699,-0.00618439,0.004945
0.01776120,0.12851000,-0.00614244,0.007455
-0.06340570,0.12907600,-0.00626438,0.003615
-0.01232180,0.12734701,-0.00692397,0.003608
0.02246640,0.12962000,-0.00759222,0.006569
-0.01042060,0.12874100,-0.00587077,0.005354
0.03074820,0.12957600,-0.00721922,0.007271
0.02761220,0.12989999,-0.00783824,0.002690
-0.00900089,0.13163801,-0.00672236,0.005376
-0.05907240,0.13220800,-0.00599856,0.008281
-0.03083010,0.13275100,-0.00663350,0.008638
-0.03076250,0.13613901,-0.00584575,0.008842
-0.05448110,0.13657600,-0.00634350,0.008234
-0.00495443,0.13643999,-0.00647832,0.006109
0.08792530,0.13701400,-0.00759756,0.132091
0.09206070,0.13671800,-0.00755866,0.202595
0.08289160,0.13729100,-0.00763803,0.000264
0.09523570,0.13643999,-0.00773885,0.121780
0.07879750,0.13717400,-0.00773950,0.001634
0.05486270,0.13619301,-0.00643008,0.004727
-0.03037480,0.14016400,-0.00587115,0.014491
-0.00158115,0.14072500,-0.00700628,0.007245
-0.08737900,0.13996799,-0.00548098,0.092015
0.05415680,0.13991000,-0.00762897,0.003116
0.09092130,0.14075400,-0.00711479,0.184912
-0.09182760,0.14057700,-0.00646915,0.120772
-0.08308570,0.13981301,-0.00624643,0.035143
-0.05121030,0.14061400,-0.00565094,0.074575
-0.02782200,0.13987100,-0.00799111,0.022489
-0.07911520,0.14039400,-0.00598227,0.001665
0.08736100,0.14071900,-0.00649879,0.072179
0.07288340,0.14137600,-0.00782662,0.036951
-0.07098100,0.14204399,-0.00585062,0.001000
0.05125010,0.14055400,-0.00589082,0.005604
-0.05145430,0.14396501,-0.00587182,0.135037
0.09208120,0.14472300,-0.00638326,0.190313
-0.06655520,0.14313000,-0.00651367,0.001691
-0.03035240,0.14397199,-0.00513944,0.019745
-0.02608960,0.14556500,-0.00639072,0.038929
0.07526290,0.14401799,-0.00767961,0.050598
-0.06347400,0.14428400,-0.00553769,0.002229
-0.09178920,0.14456899,-0.00697415,0.080589
0.00225433,0.14375000,-0.00665857,0.008031
0.07279080,0.14414300,-0.00759873,0.084044
-0.05912680,0.14522700,-0.00585162,0.003903
-0.05516320,0.14513400,-0.00588469,0.063060
0.04980240,0.14401899,-0.00667889,0.005534
0.00573299,0.14471699,-0.00592522,0.011909
0.08370170,0.14477099,-0.00648264,0.090284
0.09394860,0.14732499,-0.00700095,0.145074
0.04715350,0.14498800,-0.00605938,0.006675
0.07956450,0.14908300,-0.00712605,0.169662
0.08185910,0.14843100,-0.00711028,0.192895
0.08756030,0.14487401,-0.00558861,0.168473
0.00708630,0.14716899,-0.00726720,0.005391
-0.08325590,0.14890601,-0.00598187,0.040675
-0.07874770,0.14871299,-0.00583523,0.004553
0.08863370,0.14763901,-0.00698356,0.100844
-0.07548650,0.14956500,-0.00674402,0.007362
0.09199940,0.14819200,-0.00597069,0.208897
-0.01874640,0.14981100,-0.00676166,0.083457
0.01018410,0.14798699,-0.00682752,0.003663
0.04360820,0.14823800,-0.00670451,0.007793
-0.01461970,0.14984401,-0.00749688,0.227051
-0.07125930,0.15213600,-0.00616386,0.013883
0.03949900,0.14908101,-0.00603908,0.003054
0.01378160,0.14885101,-0.00637074,0.003690
0.01811340,0.15162900,-0.00720596,0.008177
-0.01477110,0.15200000,-0.00727805,0.227051
-0.06710290,0.15327100,-0.00598579,0.013638
0.03515790,0.15168799,-0.00694408,0.004805
0.02183600,0.15203600,-0.00690473,0.004789
0.02632680,0.15208100,-0.00634557,0.006861
0.03103170,0.15226001,-0.00681753,0.005081
-0.01812360,0.15338500,-0.00632032,0.173485
-0.06371930,0.15441801,-0.00577104,0.008321
-0.05888540,0.15574101,-0.00607627,0.112248
-0.05474970,0.15755400,-0.00601427,0.131445
-0.01845850,0.15812300,-0.00631207,0.166133
-0.08763600,0.16126999,-0.00584919,0.071729
-0.08343330,0.16165499,-0.00698434,0.043377
-0.01398650,0.16146100,-0.00706381,0.158022
-0.05465440,0.16098200,-0.00581229,0.103350
-0.01133790,0.16197801,-0.00781299,0.247031
-0.09084700,0.16290300,-0.00625183,0.069443
-0.06322810,0.16252699,-0.00584477,0.002549
-0.07509510,0.16391100,-0.00589656,0.144527
-0.07118310,0.16324000,-0.00694237,0.011943
-0.06706100,0.16295700,-0.00588076,0.006978
-0.09283550,0.16514200,-0.00604860,0.070986
-0.01384460,0.16455100,-0.00731959,0.116680
-0.09467130,0.16678300,-0.00625647,0.098008
-0.01834380,0.16551000,-0.00622372,0.152147
-0.09676210,0.16870201,-0.00570816,0.053829
-0.01795990,0.17015000,-0.00702367,0.170119
-0.09924000,0.17050500,-0.00648764,0.063984
-0.07932790,0.17078400,-0.00760733,0.011961
-0.08580030,0.17136100,-0.00752888,0.223192
-0.09178990,0.17329600,-0.00599977,0.103910
-0.08800210,0.17323001,-0.00691658,0.019809
-0.07521010,0.17331199,-0.00620974,0.105035
-0.01434460,0.17307299,-0.00759896,0.119013
-0.09612280,0.17378500,-0.00702869,0.172343
-0.02242490,0.17387600,-0.00605162,0.089202
-0.01830130,0.17302200,-0.00667138,0.133846
-0.07308910,0.17484000,-0.00618771,0.106530
-0.03354420,0.17529200,-0.00708386,0.100884
-0.03457570,0.17756701,-0.00680537,0.215406
-0.07139210,0.17799100,-0.00600263,0.034602
-0.03932040,0.17846800,-0.00748860,0.103300
-0.04298150,0.17867400,-0.00571288,0.049216
-0.06749370,0.17937700,-0.00566824,0.009935
-0.04734860,0.17854799,-0.00585293,0.008456
-0.06606710,0.17975000,-0.00681562,0.009648
-0.06352140,0.18005000,-0.00640153,0.007813
-0.05165710,0.17987099,-0.00688154,0.001904
-0.04854300,0.17976899,-0.00763750,0.003553
-0.05916040,0.18024300,-0.00579996,0.003548
-0.05551120,0.18023300,-0.00627233,0.002640
-0.06289160,0.05340680,-0.00615369,0.002811
-0.02267050,0.05354820,-0.00592314,0.005898
-0.05174500,0.05546250,-0.00622032,0.007846
0.03927110,0.05927590,-0.00570211,0.163540
0.01556660,0.07093280,-0.00578509,0.010849
-0.00386979,0.07288880,-0.00740416,0.006367
0.04267770,0.08284980,-0.00595009,0.033551
0.04356140,0.09167360,-0.00597419,0.008190
0.07159160,0.09634890,-0.00543416,0.001703
0.07938290,0.09642540,-0.00550370,0.014151
0.02765200,0.10347500,-0.00776230,0.006295
0.03073910,0.10425200,-0.00548719,0.006610
0.05548340,0.11242700,-0.00561639,0.003791
0.06583860,0.11238500,-0.00566150,0.004986
-0.01954270,0.11196000,-0.00512161,0.001746
0.05801480,0.12376800,-0.00655534,0.003499
0.05753940,0.13243701,-0.00746578,0.003791
0.07525960,0.14054100,-0.00751844,0.031547
-0.07498020,0.14125399,-0.00601357,0.001399
-0.08924800,0.14530000,-0.00793148,0.058352
0.04572270,0.14818300,-0.00757386,0.005194
-0.08685330,0.15156600,-0.00634941,0.060422
-0.05908020,0.16193400,-0.00614945,0.120650
-0.07793720,0.16325900,-0.00733174,0.176075
-0.07953310,0.16440800,-0.00567264,0.190336
-0.02160660,0.16613799,-0.00536575,0.000675
-0.02208330,0.17007600,-0.00544393,0.105562
-0.08282520,0.17325500,-0.00679652,0.013942
-0.09931270,0.17409401,-0.00577448,0.117570
-0.02971370,0.17509300,-0.00596327,0.163788
-0.02604630,0.17533900,-0.00571522,0.079346
0.06314850,0.05395690,-0.00595865,0.004515
-0.08173910,0.06415290,-0.00548876,0.007044
0.05911150,0.07016350,-0.00539991,0.028502
0.06566770,0.10895100,-0.00524261,0.073442
0.01076360,0.12012500,-0.00540662,0.004096
0.03027840,0.13222200,-0.00539288,0.012203
0.02614880,0.13255800,-0.00542821,0.005653
-0.09665070,0.14020400,-0.00605135,0.167043
-0.03512130,0.18183300,-0.00609693,0.151310
-0.03010660,0.18199401,-0.00585524,0.152374
0.04211990,0.06002290,-0.00612229,0.142155
0.07391040,0.06270340,-0.00525644,0.045755
0.07019160,0.07062070,-0.00544925,0.017980
0.04708650,0.10042100,-0.00521357,0.004208
0.06757880,0.09977390,-0.00553529,0.063954
0.07103390,0.12091900,-0.00537056,0.028048
0.02210210,0.13193400,-0.00547933,0.011401
0.05520470,0.13246500,-0.00543105,0.005784
-0.00648538,0.13322701,-0.00538527,0.007514
-0.09669120,0.13815700,-0.00609450,0.115930
-0.05290680,0.13782001,-0.00568732,0.019383
0.08341250,0.14095899,-0.00638253,0.062134
0.07886130,0.14032900,-0.00679440,0.004067
0.07883670,0.14410900,-0.00664484,0.039445
-0.07892340,0.17354800,-0.00548838,0.059426
-0.03892690,0.18077800,-0.00546709,0.126275
-0.05107680,0.17912400,-0.00524060,0.001801
-0.03002620,0.18517500,-0.00550167,0.129744
0.03662110,0.05792050,-0.00577787,0.118648
0.02589580,0.09206030,-0.00509875,0.003021
-0.09998020,0.14042100,-0.00530499,0.160711
0.00160135,0.14133500,-0.00532913,0.008088
0.01763740,0.14844500,-0.00525935,0.002176
0.05062110,0.05340130,-0.00483159,0.010509
0.05519650,0.05297440,-0.00469975,0.011196
0.07361620,0.05680000,-0.00504824,0.038642
0.04272580,0.06296290,-0.00554182,0.015397
0.01656330,0.06629180,-0.00501027,0.008938
0.05404950,0.07391070,-0.00488812,0.003443
0.04955410,0.07850600,-0.00452559,0.110839
0.06441920,0.10056800,-0.00468196,0.110902
0.08168520,0.10388300,-0.00506015,0.015144
-0.04537260,0.10427900,-0.00480021,0.008358
0.00742646,0.11200200,-0.00505422,0.005020
0.03369710,0.11259600,-0.00501612,0.012560
0.07690110,0.11735600,-0.00511250,0.025347
0.01521390,0.12695600,-0.00550740,0.007578
-0.03353800,0.12856100,-0.00513951,0.007653
-0.03272580,0.13135600,-0.00500842,0.010524
-0.05599710,0.13403200,-0.00527720,0.009159
-0.00262628,0.13723300,-0.00506990,0.006691
-0.06813720,0.14283100,-0.00493666,0.001770
-0.02456400,0.14744499,-0.00504747,0.062992
-0.07505050,0.15138100,-0.00498359,0.010951
-0.01775480,0.16140901,-0.00592518,0.139024
-0.08725640,0.17702600,-0.00523183,0.010280
0.03982850,0.06314230,-0.00487528,0.019379
0.04386280,0.08072590,-0.00503999,0.041619
0.04064560,0.08423560,-0.00488032,0.024884
0.04050500,0.08771300,-0.00468448,0.011002
0.04320220,0.09522110,-0.00479398,0.004444
0.07510270,0.09294750,-0.00486961,0.025405
0.07795520,0.09306760,-0.00471928,0.022082
-0.04542900,0.10032800,-0.00448559,0.018205
0.03033710,0.10083100,-0.00498201,0.002973
0.05189510,0.10835300,-0.00468423,0.003621
0.05572600,0.11615900,-0.00483924,0.004946
-0.01581880,0.11768500,-0.00459009,0.001827
0.05550000,0.12853900,-0.00481196,0.006421
0.03350210,0.13139200,-0.00478048,0.012631
0.05176090,0.13642099,-0.00453820,0.004844
-0.09653220,0.14468700,-0.00505171,0.094220
-0.09234350,0.14931700,-0.00494084,0.068108
0.04355120,0.14503400,-0.00490758,0.002871
0.01018380,0.14455800,-0.00477891,0.002799
-0.02214800,0.15329900,-0.00491965,0.005040
0.03060900,0.14992800,-0.00508009,0.009052
0.02223250,0.14919500,-0.00491684,0.002965
-0.05281670,0.15934800,-0.00462744,0.110000
-0.08379550,0.16484299,-0.00505949,0.180561
-0.07110530,0.16380700,-0.00498072,0.004797
-0.03155130,0.17759500,-0.00542021,0.236152
-0.09600160,0.17618500,-0.00472368,0.122350
-0.08327410,0.17755300,-0.00464600,0.017640
-0.04705440,0.05743640,-0.00454075,0.028916
-0.00823752,0.06596760,-0.00486819,0.006540
0.02945960,0.09708060,-0.00472356,0.005463
0.08189850,0.10191600,-0.00475379,0.014110
0.05617530,0.12435500,-0.00495312,0.010649
0.01827340,0.13155399,-0.00440855,0.009624
-0.10064100,0.14302801,-0.00449248,0.092819
0.03493230,0.14845701,-0.00448751,0.003544
0.02572170,0.14963099,-0.00488770,0.007483
-0.02125770,0.15744300,-0.00453567,0.038235
-0.02256300,0.16174300,-0.00465586,0.004288
0.04340470,0.06712740,-0.00445074,0.017399
0.00341684,0.09683110,-0.00458128,0.003050
0.04765200,0.10340400,-0.00443503,0.002305
0.05627590,0.12051400,-0.00466693,0.010862
0.01157610,0.12339000,-0.00448134,0.010258
-0.01135210,0.12479000,-0.00437517,0.004475
-0.06098010,0.12979800,-0.00453718,0.007029
0.04770820,0.14127500,-0.00448642,0.001035
-0.09561970,0.14697300,-0.00451412,0.081358
-0.08737310,0.16549300,-0.00437401,0.018347
-0.06333810,0.17951800,-0.00440121,0.005611
-0.05511990,0.17950100,-0.00452444,0.003278
-0.03382890,0.18406700,-0.00448750,0.182551
0.04585830,0.06788440,-0.00423878,0.016020
0.02048220,0.08426450,-0.00450266,0.039950
0.04053380,0.09173090,-0.00433668,0.013467
0.03334990,0.10853500,-0.00448976,0.011517
-0.03267810,0.14134100,-0.00451951,0.014531
-0.02536730,0.16620500,-0.00430900,0.001581
-0.02572530,0.16954800,-0.00436274,0.087652
-0.09902240,0.17599399,-0.00444849,0.135918
0.03885010,0.06321050,-0.00225196,0.018511
-0.01102030,0.06348060,-0.00233850,0.004622
0.04357030,0.07111330,-0.00214042,0.024836
-0.00495670,0.07466350,-0.00195963,0.005815
0.04458740,0.07461150,-0.00162501,0.100060
0.01503260,0.07553380,-0.00231306,0.014850
0.07300000,0.09283230,-0.00427229,0.008650
-0.03331240,0.09436380,-0.00218428,0.015867
0.00389007,0.09949730,-0.00440000,0.000517
0.00232681,0.10082200,-0.00198904,0.003225
-0.04609810,0.10513200,-0.00235056,0.004571
0.05305530,0.11153800,-0.00419251,0.006695
0.00620048,0.11630100,-0.00232081,0.013733
0.07516240,0.11643800,-0.00245547,0.027329
-0.05146430,0.13617000,-0.00264338,0.011257
-0.09207830,0.14137700,-0.00225022,0.061988
0.00544253,0.14162400,-0.00427002,0.003395
-0.04894880,0.14336701,-0.00423856,0.083904
0.01375950,0.14524700,-0.00427061,0.004663
-0.08394860,0.15003601,-0.00253959,0.032408
-0.09117110,0.14991400,-0.00223637,0.054825
-0.08224430,0.16643700,-0.00336523,0.143661
-0.07557370,0.17433301,-0.00167846,0.095719
-0.08066060,0.17643400,-0.00419763,0.037950
-0.04707690,0.17746300,-0.00228335,0.033247
-0.06070390,0.17952900,-0.00427761,0.002801
0.05937910,0.05347630,-0.00234832,0.007744
0.03498590,0.05524310,-0.00186835,0.119185
0.06335180,0.05424410,-0.00184974,0.015299
0.07092110,0.05569330,-0.00234953,0.021084
0.03107680,0.05483740,-0.00192236,0.059704
-0.03468290,0.05576160,-0.00199979,0.005224
0.04738940,0.05530810,-0.00208318,0.000689
0.04310370,0.05621700,-0.00167123,0.098700
-0.07837500,0.06044500,-0.00224942,0.001606
0.03500220,0.05913100,-0.00126892,0.184691
0.07432870,0.06336000,-0.00189358,0.054977
0.03997450,0.06598750,-0.00221906,0.019133
0.07392970,0.06670990,-0.00144932,0.061010
0.04229040,0.06772980,-0.00250166,0.017399
0.07314230,0.06808060,-0.00301236,0.062509
0.04576830,0.06962310,-0.00408311,0.030523
0.04651470,0.07174010,-0.00250584,0.032421
0.05491140,0.07518280,-0.00179191,0.018539
0.05197880,0.07682380,-0.00294529,0.083401
0.05130590,0.07876860,-0.00124515,0.106810
-0.00305957,0.07911440,-0.00254962,0.001990
0.04309780,0.07938880,-0.00195020,0.070578
0.03870590,0.08360370,-0.00283163,0.028706
-0.00189950,0.08327260,-0.00236559,0.001997
0.02187670,0.08339960,-0.00194111,0.033355
-0.08711590,0.08806460,-0.00149126,0.003783
0.00049141,0.09178160,-0.00219982,0.002654
0.07433330,0.09041880,-0.00350927,0.020542
0.07977630,0.09235930,-0.00340925,0.029916
-0.03044140,0.09551880,-0.00181370,0.011419
0.03162760,0.09614290,-0.00365068,0.005157
0.04164110,0.09699620,-0.00388148,0.005759
-0.02801110,0.09699170,-0.00155787,0.010251
0.06465480,0.09930460,-0.00244830,0.053311
-0.02568580,0.09932960,-0.00187449,0.007566
0.06475660,0.10280500,-0.00367414,0.042113
0.06619990,0.10492000,-0.00192060,0.042613
0.03517130,0.10854100,-0.00341138,0.009258
0.00508187,0.10877800,-0.00302224,0.005069
0.06730260,0.11271900,-0.00201928,0.024711
-0.04368380,0.11250200,-0.00219205,0.002875
-0.07866140,0.11222200,-0.00197119,0.002491
-0.01738490,0.11229200,-0.00270798,0.006503
0.05137130,0.11276000,-0.00316166,0.005858
0.07772780,0.11500500,-0.00309146,0.018016
0.05439670,0.11696600,-0.00376821,0.005155
-0.01375360,0.11676600,-0.00197682,0.006484
0.07389470,0.11854700,-0.00393719,0.028472
-0.07394710,0.11914800,-0.00308446,0.004593
0.07140290,0.11901500,-0.00370190,0.031981
-0.01308610,0.12000500,-0.00339872,0.005408
0.00936788,0.12452000,-0.00245983,0.012933
-0.03878210,0.12413100,-0.00150277,0.008804
0.05430810,0.12474000,-0.00376060,0.005330
-0.01008330,0.12393600,-0.00283160,0.006311
-0.03641820,0.12531701,-0.00333036,0.004832
0.01398300,0.12873600,-0.00360457,0.011701
-0.06294970,0.12771600,-0.00221178,0.003710
-0.05926070,0.12955099,-0.00186724,0.007098
-0.03474540,0.13224700,-0.00308748,0.008318
-0.00536618,0.13172300,-0.00367974,0.004769
0.03478800,0.13274600,-0.00345351,0.016289
0.05124050,0.13215400,-0.00330043,0.003151
0.01806290,0.13302299,-0.00353859,0.010717
-0.05524350,0.13247800,-0.00222688,0.008347
-0.00367299,0.13427500,-0.00435374,0.007948
0.02316030,0.13433599,-0.00405454,0.017152
0.02478390,0.13445400,-0.00406713,0.015105
0.03062700,0.13436300,-0.00397557,0.017738
-0.03472670,0.13627900,-0.00314850,0.003598
0.00173032,0.13654500,-0.00320354,0.007669
-0.05001560,0.13900200,-0.00347860,0.013577
-0.09618550,0.14156900,-0.00245864,0.168948
0.00231746,0.13926201,-0.00382531,0.006908
-0.07499900,0.14104199,-0.00202921,0.000748
0.00613773,0.14020500,-0.00347987,0.005328
-0.03417220,0.14424600,-0.00154673,0.017307
-0.10059400,0.14515400,-0.00281068,0.092009
-0.05118340,0.14596801,-0.00153249,0.009774
0.03930810,0.14450701,-0.00340252,0.005967
-0.03069090,0.14578100,-0.00299776,0.022413
0.04077700,0.14535800,-0.00413247,0.002982
0.01788550,0.14605799,-0.00410201,0.005000
0.02047700,0.14604500,-0.00414473,0.002203
-0.09593390,0.14955600,-0.00283298,0.044702
-0.02594500,0.15342800,-0.00247071,0.003401
-0.06341950,0.15412100,-0.00170651,0.003874
-0.02242660,0.15781701,-0.00359127,0.006282
-0.05496040,0.15593199,-0.00279433,0.108238
-0.05130880,0.15805900,-0.00191371,0.135677
-0.02336220,0.16035400,-0.00382852,0.004210
-0.05948200,0.16166200,-0.00202588,0.129131
-0.06707200,0.16297400,-0.00187726,0.003447
-0.07106070,0.16398799,-0.00189655,0.004983
-0.09133580,0.16554500,-0.00331927,0.045512
-0.09517330,0.17002900,-0.00188731,0.185515
-0.09927550,0.17355600,-0.00266673,0.117272
-0.02734350,0.17037700,-0.00373421,0.076824
-0.02588630,0.17350000,-0.00353418,0.105026
-0.09185350,0.17546199,-0.00371743,0.123825
-0.03092200,0.17366301,-0.00228932,0.072078
-0.03199190,0.17798500,-0.00341029,0.124918
-0.08274480,0.17896600,-0.00321295,0.039862
-0.08833670,0.17846200,-0.00301351,0.014184
-0.06743580,0.17760000,-0.00164271,0.038100
-0.05525850,0.17865200,-0.00193611,0.005684
-0.03183720,0.18459000,-0.00238502,0.114025
-0.06328000,0.05351260,-0.00201362,0.002003
0.06766950,0.05472570,-0.00169756,0.026942
-0.02244240,0.05380670,-0.00176139,0.007866
-0.05173430,0.05533650,-0.00188599,0.009704
0.03932000,0.05534990,-0.00241076,0.167450
-0.04748990,0.05597850,-0.00188183,0.022052
-0.04356940,0.05604640,-0.00198960,0.013916
-0.03960070,0.05613960,-0.00184835,0.006157
-0.01464010,0.05929700,-0.00190796,0.004768
-0.07588770,0.05805310,-0.00214055,0.002499
0.01962210,0.06035050,-0.00302771,0.006470
0.03914140,0.06113820,-0.00393186,0.062740
0.04264380,0.06445180,-0.00367298,0.013898
0.01724160,0.06671970,-0.00172782,0.057745
-0.08502590,0.07116950,-0.00197066,0.002714
0.05908600,0.07230520,-0.00263218,0.014710
0.07135290,0.07137360,-0.00180302,0.077965
-0.00623833,0.07112100,-0.00210807,0.006265
0.04733040,0.07495450,-0.00182200,0.122895
0.01558360,0.07793850,-0.00250519,0.009755
-0.08686860,0.07962660,-0.00193759,0.003729
0.01759290,0.08068430,-0.00209963,0.021652
0.02329010,0.08588750,-0.00377743,0.051813
0.02623980,0.08732280,-0.00291160,0.044696
0.00051629,0.08820890,-0.00343783,0.002470
0.03819320,0.08898420,-0.00354433,0.010707
0.07534200,0.08760400,-0.00238152,0.013918
0.03005490,0.09245610,-0.00366230,0.006609
0.03827050,0.09188900,-0.00358196,0.006507
-0.03562470,0.09376980,-0.00168708,0.008118
0.07125120,0.09174390,-0.00256376,0.001535
-0.03949440,0.09419110,-0.00194355,0.008480
0.08259850,0.09627720,-0.00189896,0.014533
0.00156492,0.09644990,-0.00236497,0.001458
0.06974050,0.09470550,-0.00316829,0.001763
0.03928360,0.09666800,-0.00333547,0.004690
0.06691560,0.09583270,-0.00301223,0.077597
0.06477050,0.09572800,-0.00184072,0.081943
0.04318220,0.10033700,-0.00359915,0.004667
0.03262020,0.09970480,-0.00362584,0.005281
0.03505130,0.10070900,-0.00303866,0.012470
0.00409553,0.10380800,-0.00335887,0.001456
0.04659790,0.10517400,-0.00334805,0.005591
0.08186160,0.10721900,-0.00210058,0.020211
-0.08209710,0.10753200,-0.00272811,0.005200
-0.04549640,0.10846900,-0.00187056,0.003312
0.05012350,0.10889600,-0.00355878,0.005668
0.06650370,0.10865700,-0.00178622,0.005379
0.03586230,0.11251600,-0.00347109,0.007448
0.00547852,0.11278300,-0.00261409,0.010807
-0.01636920,0.11520900,-0.00348353,0.002913
0.06871540,0.11584300,-0.00242440,0.038087
0.03854000,0.11674900,-0.00266754,0.009118
-0.04070720,0.11751200,-0.00274727,0.005671
0.07151180,0.11674200,-0.00169384,0.050837
-0.03954420,0.12046600,-0.00245947,0.007636
0.00874577,0.12018000,-0.00324156,0.009356
-0.07157050,0.12042000,-0.00172742,0.003165
0.03865170,0.12056000,-0.00283603,0.008568
0.03870100,0.12438400,-0.00307144,0.009247
-0.06750360,0.12416800,-0.00194063,0.004059
-0.00859329,0.12712300,-0.00355587,0.004416
-0.03565970,0.12838100,-0.00314592,0.007111
0.03895240,0.12846500,-0.00268286,0.012635
0.03653950,0.12948400,-0.00348696,0.009794
-0.00573337,0.12800699,-0.00239800,0.009487
0.05369780,0.12861700,-0.00369825,0.008304
-0.00188048,0.13242000,-0.00266284,0.007599
0.02253700,0.13641100,-0.00347842,0.007878
0.02702470,0.13683400,-0.00332460,0.006425
0.03076960,0.13576500,-0.00345286,0.009042
0.04981820,0.13653000,-0.00375694,0.004558
-0.00103611,0.13597400,-0.00358821,0.005359
0.04659060,0.13999800,-0.00361762,0.002491
-0.10014900,0.14120100,-0.00211142,0.135889
-0.03564650,0.14085799,-0.00289173,0.019094
-0.04725300,0.14004700,-0.00247808,0.092670
-0.07120220,0.14167701,-0.00190077,0.002879
0.00992593,0.14047500,-0.00320885,0.004314
-0.04717300,0.14454000,-0.00224756,0.088319
0.01398570,0.14348599,-0.00370889,0.003583
0.04244650,0.14302200,-0.00358821,0.003053
0.04350500,0.14083600,-0.00324669,0.003714
0.01776590,0.14398301,-0.00344168,0.002446
0.02204420,0.14456899,-0.00345725,0.003100
0.03472080,0.14442700,-0.00313606,0.002563
0.03455300,0.14695100,-0.00382175,0.007232
0.02607520,0.14475100,-0.00334913,0.002466
0.03006600,0.14502300,-0.00327190,0.003401
0.02717080,0.14709400,-0.00366947,0.002658
0.03094570,0.14756601,-0.00380135,0.004458
-0.02703480,0.14922500,-0.00284069,0.022460
-0.08733760,0.14971501,-0.00142067,0.025299
-0.07983090,0.15092500,-0.00286459,0.009302
-0.02367720,0.15065400,-0.00375397,0.057932
-0.07862890,0.15142800,-0.00162872,0.012321
-0.06714690,0.15334301,-0.00184565,0.009689
-0.05806260,0.15532100,-0.00289423,0.168069
-0.05126270,0.16050400,-0.00144212,0.147981
-0.02642510,0.16142599,-0.00274874,0.001281
-0.02700960,0.16522600,-0.00357114,0.001776
-0.07556340,0.16518299,-0.00171568,0.012569
-0.07906790,0.16615200,-0.00220510,0.014023
-0.03099680,0.16612899,-0.00209074,0.002582
-0.08793540,0.16723099,-0.00364708,0.121355
-0.08760300,0.16920500,-0.00164765,0.128468
-0.09896840,0.17661400,-0.00159567,0.110394
-0.09168690,0.17764799,-0.00168959,0.052921
-0.09648470,0.17784999,-0.00215709,0.098798
-0.07059590,0.17710599,-0.00290094,0.052164
-0.05904810,0.17822200,-0.00157880,0.001297
-0.04328300,0.17816199,-0.00155567,0.079272
-0.06310390,0.17846200,-0.00189681,0.002201
-0.03915140,0.18101600,-0.00205384,0.106095
-0.03164160,0.18234700,-0.00333871,0.123582
-0.03403930,0.18398300,-0.00220059,0.134331
0.02605820,0.05312630,-0.00170660,0.038408
0.02693850,0.05296600,-0.00194770,0.046072
