//X,Y,Z,Normal change rate (0.005448)
-0.06811940,0.17034900,-0.03322450,0.006187
-0.06972460,0.17140600,-0.03420610,0.013670
-0.07211290,0.15894000,-0.00533295,0.025521
-0.07559800,0.15746200,-0.00704749,0.041306
0.05478620,0.07326250,0.01304220,0.008409
-0.05973270,0.15604600,0.00933010,0.016434
-0.00117299,0.12685500,0.03040310,0.001550
-0.03212210,0.12657200,0.01318920,0.001610
0.03863920,0.10906800,0.00748779,0.000371
0.03753670,0.11059900,0.00694986,0.000476
0.03604380,0.11266400,0.00751855,0.000357
0.03229120,0.11717400,0.00450048,0.001563
0.03089330,0.11854300,0.00480242,0.000873
0.02893610,0.11995100,0.00372757,0.000383
0.02213360,0.12442000,0.00138399,0.000995
0.01952400,0.12587801,0.00108158,0.001595
-0.03975010,0.11564100,-0.01534240,0.008631
-0.07852040,0.16316800,-0.02794900,0.052921
-0.08604810,0.11437100,0.00228673,0.001555
-0.08772570,0.10468300,0.01660980,0.008652
-0.07886720,0.11137900,-0.00271807,0.035897
-0.03659580,0.12316800,-0.00823722,0.003512
-0.04767220,0.13434801,0.01944340,0.000959
0.00106775,0.10009400,0.04771950,0.002096
-0.06420360,0.16586199,-0.03060880,0.003534
-0.06513770,0.16716699,-0.03094620,0.005232
-0.06661470,0.16866800,-0.03117460,0.004685
-0.07210840,0.17182200,-0.03366350,0.011121
-0.07489130,0.17152600,-0.03384420,0.020475
0.05737120,0.07181160,0.01622570,0.010115
0.05339310,0.07359580,0.01400400,0.011766
0.05179760,0.07362790,0.01340610,0.014975
0.05035610,0.07346100,0.01211810,0.025853
0.04736500,0.07358550,0.01094180,0.097753
-0.01309180,0.12605600,0.02809170,0.000656
0.03490800,0.11424500,0.00758750,0.000219
0.03346190,0.11615500,0.00718272,0.000615
0.02738170,0.12145800,0.00481426,0.000426
0.02517500,0.12290200,0.00386021,0.000353
0.01625230,0.12758800,0.00132734,0.001489
-0.09123310,0.11470600,0.03821410,0.009827
-0.09137560,0.14059100,0.01667910,0.010306
-0.07230700,0.15751700,-0.03691410,0.004169
-0.08850180,0.13985801,0.01120220,0.008051
-0.07395670,0.15479200,-0.02490750,0.015804
-0.08783320,0.10501600,0.01337040,0.008038
0.02177880,0.11828900,-0.00949210,0.001660
-0.01926440,0.12705401,0.01916770,0.001415
-0.06107490,0.15594999,0.01609610,0.001515
-0.02144740,0.18559501,-0.01416200,0.189587
-0.06871430,0.16996500,-0.03068160,0.005618
-0.07015340,0.17081000,-0.03135640,0.014962
-0.07212570,0.17106000,-0.03112850,0.019411
0.05453170,0.07323730,0.01635720,0.009461
0.04872800,0.07342410,0.01333980,0.089528
-0.05712770,0.15586901,0.01170510,0.035767
0.03845130,0.10952400,0.01030260,0.000475
0.03750640,0.11080000,0.00995620,0.000294
0.03092740,0.11888500,0.00756336,0.000822
0.02907750,0.12047400,0.00686894,0.000716
0.02396040,0.12403500,0.00497913,0.000566
0.02211980,0.12513600,0.00418260,0.000986
0.01865880,0.12676500,0.00230888,0.002478
0.01362050,0.12854500,0.00096211,0.001811
-0.06543810,0.16620500,-0.05945120,0.178459
-0.09167540,0.14265101,0.01666790,0.013934
-0.08586170,0.10331900,0.02465080,0.001589
-0.08829710,0.10369300,0.01587040,0.002825
-0.08598410,0.15326700,0.01983840,0.002908
-0.07747560,0.15368100,0.00110749,0.026208
-0.03681000,0.12797400,0.01000300,0.000989
-0.07452200,0.15634599,-0.00201613,0.021580
-0.06420030,0.16508199,-0.02798090,0.003788
-0.06572420,0.16676600,-0.02781260,0.004201
-0.06698970,0.16792700,-0.02803720,0.006946
-0.07432520,0.17093299,-0.03145900,0.019098
-0.07822310,0.16897300,-0.03402870,0.063254
0.05689880,0.07116840,0.01929220,0.008636
0.05372580,0.07356150,0.01635640,0.015915
0.05162570,0.07361700,0.01556530,0.018813
0.04864230,0.07310140,0.01633830,0.040756
0.04749810,0.07371390,0.01398780,0.111802
0.02251510,0.09266800,-0.02290300,0.000984
-0.01084870,0.12628201,0.02890030,0.001119
0.00113758,0.12693000,0.03026880,0.001013
0.03611720,0.11270300,0.01075060,0.000069
0.03501500,0.11420400,0.01049540,0.000079
0.03358040,0.11612600,0.01008370,0.000645
0.02768590,0.12179300,0.00777387,0.000706
0.02590060,0.12302100,0.00687805,0.000489
0.02438860,0.12414900,0.00726545,0.000471
0.02052710,0.12611599,0.00440152,0.000655
0.01890310,0.12703900,0.00461983,0.000704
0.01594320,0.12846000,0.00454555,0.000610
0.01097650,0.12932400,0.00081975,0.002270
-0.09120470,0.14338300,0.02466140,0.005515
-0.03072280,0.10475000,-0.02203410,0.004232
-0.00127938,0.09624740,-0.03093210,0.008211
-0.06954270,0.15416300,-0.04910350,0.163740
-0.00314149,0.09721120,0.05300780,0.005819
0.01829460,0.12350200,0.02927010,0.004049
0.00217615,0.12933999,0.02628490,0.002682
-0.06895260,0.16925199,-0.02814900,0.004691
-0.07099340,0.17051700,-0.02952480,0.018240
-0.07556600,0.16986100,-0.03026680,0.020462
-0.07746280,0.16868500,-0.03125990,0.063467
0.05468450,0.07260790,0.01892600,0.011791
0.05157680,0.07341620,0.01702970,0.018666
0.04715990,0.07398000,0.01534850,0.115563
0.04657600,0.07494540,0.01613570,0.115444
0.03071940,0.11925600,0.01033430,0.000554
0.02783760,0.12186600,0.01032800,0.000573
0.02201200,0.12568299,0.00719807,0.000567
0.01370080,0.12927400,0.00378620,0.001379
0.01221690,0.12955099,0.00276868,0.002569
0.01000220,0.12980101,0.00162990,0.002539
0.00724349,0.13008700,0.00115538,0.001260
-0.07502170,0.09841160,-0.01283980,0.002350
-0.09427930,0.12483400,0.01726030,0.001910
-0.04220680,0.16906799,-0.00936732,0.004474
0.00841723,0.12927200,0.02566230,0.003048
-0.08584160,0.09024640,0.02728380,0.002257
-0.06599070,0.16598800,-0.02516130,0.003997
-0.07200020,0.16996200,-0.02773020,0.018100
-0.07501970,0.16923399,-0.02812670,0.017699
0.05164450,0.07283460,0.01926330,0.005037
-0.02932110,0.12371200,0.02086590,0.010278
0.03601370,0.11276400,0.01372490,0.000066
0.03493300,0.11427400,0.01356310,0.000085
0.03332040,0.11639400,0.01305320,0.000564
0.03232420,0.11765700,0.01165690,0.000476
0.02594150,0.12334000,0.00998197,0.000656
0.02461280,0.12432500,0.01019860,0.000647
0.01915820,0.12727401,0.00756060,0.000221
0.01620640,0.12871100,0.00749159,0.000407
0.01247300,0.12986900,0.00476478,0.001834
0.01032890,0.13033400,0.00421775,0.001412
0.00437361,0.13033700,0.00126226,0.001628
0.00158486,0.11980400,-0.01402830,0.000604
-0.07598650,0.14514200,-0.00587424,0.043161
-0.09136720,0.13023500,0.00824543,0.005537
-0.09101550,0.12472200,0.00627607,0.001484
-0.07399280,0.15592401,0.01150400,0.000952
-0.02812820,0.18127801,-0.01000310,0.105847
-0.03012690,0.17992701,-0.01099830,0.070390
-0.06938960,0.16848700,-0.02558090,0.013878
0.05421150,0.07140910,0.02169890,0.017839
0.04839690,0.07203880,0.01935760,0.039747
0.04654130,0.07262270,0.01904980,0.089763
-0.00312412,0.12342700,0.03466260,0.001540
0.03080630,0.11916700,0.01322000,0.000559
0.02793680,0.12179300,0.01321550,0.000335
0.02242870,0.12572201,0.01009740,0.000615
0.01440270,0.12938400,0.00642559,0.001150
0.01293530,0.13001101,0.00754384,0.000684
0.00746602,0.13085701,0.00458958,0.000922
0.00441764,0.13104901,0.00440771,0.000649
0.00168676,0.13038000,0.00134705,0.001450
-0.00119307,0.13009200,0.00107411,0.001286
-0.02752130,0.10712800,-0.02145750,0.002945
-0.08804100,0.09957210,0.00642464,0.003274
0.04850290,0.06567500,-0.00080194,0.001105
-0.07129970,0.17881800,-0.05631680,0.161208
-0.08724140,0.10434300,0.01935940,0.000798
-0.03159890,0.17897201,-0.01010850,0.051044
-0.02451620,0.08053500,0.05376870,0.008324
-0.06402670,0.16278800,-0.02216730,0.003797
-0.06504000,0.16390900,-0.02205760,0.006773
-0.06662580,0.16541600,-0.02216310,0.002490
-0.06818540,0.16728000,-0.02417570,0.005759
-0.07191390,0.16881999,-0.02482650,0.013762
-0.07455980,0.16839200,-0.02554810,0.023129
0.05422030,0.07027270,0.02314370,0.011699
0.05135360,0.07146390,0.02223120,0.005779
0.04902320,0.07140410,0.02145890,0.040859
-0.08041770,0.15309200,0.00488677,0.007127
-0.02396830,0.12650400,0.01395370,0.003216
-0.03292800,0.12629800,0.01658750,0.001889
0.03606120,0.11258300,0.01660160,0.000155
0.03496840,0.11412100,0.01644960,0.000235
0.03332520,0.11624600,0.01613850,0.000442
0.02605800,0.12330200,0.01287220,0.000669
0.02462760,0.12434300,0.01345700,0.000626
0.02083890,0.12665001,0.01093220,0.000551
0.01914560,0.12750000,0.01031900,0.000412
0.01640040,0.12882200,0.01041360,0.000359
0.01012990,0.13072900,0.00699013,0.000742
0.00131215,0.13109000,0.00468069,0.000694
-0.00434454,0.12982500,0.00140367,0.000865
-0.09354970,0.12480100,0.01326390,0.000994
0.02180940,0.11686000,-0.01094840,0.002990
-0.07440170,0.14948501,-0.02795270,0.059888
-0.03408360,0.17731699,-0.01000130,0.022575
-0.06996560,0.16782799,-0.02339990,0.019291
-0.01605590,0.12677699,0.02411050,0.000968
0.03831380,0.10908700,0.01814230,0.000686
0.03084290,0.11898400,0.01609290,0.000445
0.02235440,0.12584500,0.01277450,0.000539
0.00728583,0.13127500,0.00737491,0.000646
-0.00688224,0.12961800,0.00209816,0.000511
-0.09008700,0.14538600,0.01314960,0.006803
0.01597310,0.10473900,-0.01949500,0.009845
-0.07348730,0.15685900,-0.02891640,0.023489
-0.08138430,0.13671300,-0.00252032,0.005579
-0.02169260,0.12650099,0.01769440,0.002068
-0.07496790,0.09214280,0.03965500,0.002000
-0.06459910,0.16247800,-0.01997830,0.004045
-0.07198410,0.16797800,-0.02268460,0.013794
-0.07369820,0.16784599,-0.02329550,0.021809
-0.07555830,0.16738500,-0.02468490,0.015298
-0.05565390,0.15336201,0.02677780,0.042143
0.04763470,0.07026820,0.02291170,0.045405
-0.07379710,0.14805500,0.04129910,0.005079
-0.00767380,0.12929501,0.00142186,0.000511
-0.01892790,0.10465800,-0.02285350,0.000938
-0.06891210,0.10731000,-0.01262400,0.000189
-0.06842230,0.11511300,-0.00915874,0.012261
-0.06287210,0.13949101,-0.00695547,0.052821
-0.06525090,0.11286200,-0.01226490,0.001719
-0.08086590,0.11051000,0.04287060,0.007204
-0.06912860,0.11614500,-0.00853757,0.017524
-0.07495060,0.13327600,-0.00727682,0.002469
-0.04887510,0.10490100,-0.02006950,0.001150
-0.04245470,0.16632999,-0.01021770,0.003965
-0.02463020,0.16675600,-0.01779680,0.003161
-0.01306090,0.17793199,-0.02839560,0.127651
-0.01940500,0.16862901,-0.01999440,0.114350
-0.02749240,0.16921200,-0.01808340,0.010708
-0.06328890,0.03415500,0.01604970,0.126534
-0.06260560,0.03467530,0.01896310,0.178501
-0.06473680,0.03504170,0.02612110,0.135825
-0.06593680,0.03679670,0.02807260,0.070883
-0.06694640,0.03650800,0.03125380,0.087387
-0.06677090,0.03640740,0.03372880,0.080492
-0.06630590,0.03635680,0.03683550,0.072421
-0.06536750,0.03687820,0.03949590,0.054564
-0.05752970,0.03683520,0.04648570,0.038803
-0.08609160,0.09310830,0.02743920,0.001475
-0.01864840,0.18081400,-0.02410120,0.166836
-0.03910610,0.15995200,-0.01194570,0.007455
-0.02503890,0.09877590,-0.02418210,0.018669
-0.07729390,0.13299100,-0.00623741,0.000747
-0.06495970,0.12749900,-0.00874100,0.002610
-0.05700160,0.12742300,-0.00661193,0.008209
-0.03709130,0.15997501,-0.01261910,0.009443
-0.02496770,0.03500590,0.05124650,0.017762
-0.08620460,0.11687700,0.04768520,0.008942
-0.01345010,0.10464700,-0.02304480,0.002385
-0.07168890,0.03479700,0.00737288,0.074271
-0.07219060,0.03696410,0.00769136,0.058436
-0.07131230,0.03613040,0.00946085,0.062938
-0.06987020,0.03703200,0.01059190,0.062966
-0.06846890,0.03613830,0.01293010,0.060907
-0.06713790,0.03631570,0.01452460,0.085661
-0.06563460,0.03634720,0.01586380,0.081492
-0.06413840,0.03638000,0.01719440,0.108928
-0.06282730,0.03629960,0.01894910,0.114079
-0.06490360,0.03592160,0.02539210,0.090165
-0.05590570,0.03798310,0.04706800,0.035009
-0.07720810,0.08152890,0.03586730,0.002243
-0.06490240,0.11945400,-0.00881631,0.016777
-0.03935740,0.03697770,0.04300660,0.113570
-0.03790550,0.03592960,0.04367830,0.123241
-0.03665560,0.03696620,0.04546270,0.059104
-0.02794680,0.03689060,0.05360370,0.073577
-0.08044660,0.08397240,0.03379400,0.003197
-0.07703170,0.08875400,0.03828060,0.004174
-0.07787800,0.08395410,0.03645760,0.002263
-0.07573020,0.16424200,-0.01876840,0.025316
-0.07225690,0.03659620,0.00164050,0.078747
-0.07236350,0.03715730,0.00484215,0.062241
-0.06145660,0.03720760,0.02015150,0.161799
-0.06467880,0.03784040,0.02474280,0.053284
-0.06547440,0.03954290,0.02884310,0.015840
-0.06562540,0.03982760,0.03072420,0.012706
-0.06597070,0.03944990,0.03380400,0.015389
-0.06564980,0.03973990,0.03691980,0.012950
-0.06491490,0.03923370,0.03902710,0.018976
-0.06413070,0.04005460,0.03992780,0.017435
-0.06272980,0.04006410,0.04248560,0.007248
-0.06129490,0.04010800,0.04387830,0.012087
-0.05992070,0.03999090,0.04505280,0.009095
-0.07505890,0.08097900,0.03727080,0.001778
-0.06842830,0.08146920,0.04171130,0.001997
-0.08877230,0.13348600,0.04209020,0.003718
-0.08416410,0.13376901,0.04865640,0.005089
-0.03300920,0.03781430,0.05039400,0.026894
-0.02945340,0.03825040,0.05322490,0.031397
-0.02822330,0.03985480,0.05359840,0.019763
-0.06909510,0.08410210,0.04222380,0.000733
-0.08489470,0.09317370,0.02907190,0.000896
-0.03980800,0.08925700,-0.02301380,0.007361
-0.02126690,0.07492490,0.05334670,0.009455
-0.08041060,0.14521500,0.04204690,0.002418
-0.08354380,0.14513101,0.03953010,0.001546
-0.07444940,0.08412560,0.03895940,0.001009
-0.06318380,0.06116270,0.02211150,0.000619
-0.02821480,0.11796000,-0.01282290,0.002044
-0.06883230,0.03977010,0.01007810,0.012522
-0.06796780,0.03832210,0.01239030,0.046160
-0.06637870,0.03983500,0.01320880,0.010645
-0.06535580,0.03885480,0.01504820,0.029089
-0.06325510,0.03956720,0.01605670,0.027667
-0.06214460,0.03846320,0.01798130,0.082643
-0.06027140,0.03940700,0.01894900,0.046020
-0.06306120,0.03959290,0.02515220,0.015483
-0.08722510,0.13720800,0.04270630,0.005813
-0.08591200,0.13703300,0.04470820,0.003083
-0.08326460,0.13600400,0.04799960,0.001754
-0.08004300,0.08144500,0.03305610,0.004488
-0.07385850,0.07626940,0.03552020,0.002237
-0.03882700,0.03984840,0.04256400,0.073954
-0.03662610,0.04009220,0.04543460,0.012427
-0.03441570,0.04034290,0.04857270,0.018308
-0.03291780,0.04009350,0.05047490,0.018821
-0.03080860,0.04030890,0.05164120,0.008789
0.02534350,0.08970040,-0.02296100,0.003240
-0.02781760,0.07829950,0.04572580,0.001670
-0.01641390,0.09881730,0.04543460,0.019655
-0.08769860,0.09571110,0.02472210,0.001282
-0.08611050,0.09581910,0.02737690,0.001347
-0.02591550,0.07721000,0.04878540,0.001243
0.01020700,0.11043600,-0.01928280,0.004864
-0.07103590,0.03918240,0.00119357,0.012565
-0.07117630,0.03959190,0.00441387,0.015825
-0.07139150,0.03982950,0.00738055,0.022951
-0.06109980,0.04071450,0.01687470,0.015828
-0.06477510,0.04157740,0.03078030,0.005004
-0.06513990,0.04196690,0.03405740,0.005617
-0.06490690,0.04174320,0.03687160,0.006834
-0.06324470,0.04251130,0.03971280,0.003662
-0.06213050,0.04273770,0.04179990,0.006785
-0.06076390,0.04278910,0.04327050,0.007925
-0.05921250,0.04212100,0.04457080,0.010952
-0.08815100,0.13783599,0.04078840,0.005036
-0.02734050,0.08101980,0.04856380,0.002812
-0.08492660,0.09588040,0.02902390,0.001651
-0.03805830,0.04069220,0.04334650,0.063960
-0.02909610,0.04100080,0.05275490,0.012817
-0.08349010,0.09584740,0.03081160,0.001812
-0.02899690,0.07826040,0.04354030,0.033822
-0.02188670,0.07756880,0.05435000,0.004842
-0.09089950,0.12492100,0.04391530,0.006050
-0.08897840,0.13989700,0.03704880,0.007412
-0.07202660,0.08134480,0.03957350,0.000774
-0.08235180,0.09666150,0.03206860,0.002790
0.01612900,0.09813070,-0.02290690,0.004554
-0.08209690,0.08919470,0.03205620,0.000715
-0.07053760,0.04043000,0.00377428,0.008964
-0.07012590,0.04089810,0.00818510,0.017283
-0.06719030,0.04093000,0.01093050,0.005388
-0.06420110,0.04104290,0.01430980,0.004356
-0.08615070,0.13971500,0.04228200,0.003352
-0.06421050,0.04274670,0.03087440,0.011127
-0.09021000,0.14508700,0.02787740,0.013995
-0.06428080,0.04315530,0.03654300,0.006837
-0.09029610,0.13082699,0.04004700,0.004578
-0.02584330,0.07422560,0.04597830,0.000306
-0.08091680,0.12731600,-0.00540193,0.002825
-0.07137150,0.07863950,0.03871470,0.001077
-0.02473220,0.07747750,0.05153530,0.006216
-0.03745540,0.04287300,0.04295120,0.061851
-0.03598260,0.04272190,0.04511770,0.005225
-0.03458030,0.04309030,0.04637410,0.003389
-0.03336010,0.04296770,0.04846500,0.006672
-0.03094860,0.04288570,0.05060140,0.004251
-0.02684690,0.04231640,0.05332120,0.007151
-0.07602990,0.09680970,0.03775660,0.001288
-0.08668590,0.13398500,0.04560680,0.003171
-0.08328870,0.12525000,0.05074330,0.011450
-0.08504590,0.08552130,0.02591070,0.005155
-0.09179090,0.12474700,0.04226270,0.005261
-0.07259230,0.09607180,0.04069200,0.005118
-0.08896470,0.12756000,0.04500820,0.005634
-0.08628670,0.12777799,0.04841520,0.005593
-0.08682510,0.11956900,0.04814060,0.008266
-0.06900750,0.04265470,0.00174425,0.010805
-0.06901220,0.04278850,0.00421749,0.007266
-0.06903230,0.04271330,0.00739115,0.017551
-0.06786140,0.04228700,0.00944731,0.011190
-0.06625820,0.04302920,0.01024790,0.005814
-0.06504600,0.04232470,0.01229100,0.005222
-0.06300050,0.04274970,0.01330040,0.004039
-0.05987340,0.04262290,0.01559600,0.003833
-0.05745910,0.04334070,0.01637710,0.010887
-0.08715040,0.08993790,0.02505440,0.001762
-0.07708490,0.16578799,-0.02505120,0.012452
-0.08630780,0.08707800,0.02477840,0.005680
-0.06275660,0.04507530,0.03677920,0.007555
-0.06238310,0.04456660,0.03919470,0.008407
-0.06095590,0.04566520,0.03999120,0.009663
-0.05987720,0.04505370,0.04231350,0.013378
-0.08316190,0.08643160,0.03038560,0.002695
-0.08205430,0.08650280,0.03210220,0.001611
-0.08906100,0.14804700,0.02757220,0.004727
-0.03170740,0.04368690,0.04963550,0.007552
-0.08335070,0.09306560,0.03088680,0.001136
-0.02173030,0.08964470,0.05382180,0.005262
-0.05124750,0.16305999,0.00451049,0.014221
-0.08466870,0.12484000,0.04950910,0.023223
-0.08655040,0.12503600,0.04807420,0.009957
-0.02381610,0.07825600,0.05342680,0.012226
-0.08057530,0.09265180,0.03394930,0.001673
-0.08662860,0.12235500,0.04827140,0.007565
-0.08119530,0.08062340,0.03104320,0.003535
-0.08195360,0.08354860,0.03161130,0.004063
-0.07793810,0.08669280,0.03714030,0.003679
-0.09025990,0.12777400,0.04289030,0.005696
-0.02879900,0.08139650,0.04559770,0.003943
-0.02594900,0.09269810,0.04618400,0.039045
-0.08940450,0.13045400,0.04264680,0.002205
-0.06415030,0.04363050,0.01137480,0.004357
-0.06085800,0.04357880,0.01372840,0.002224
-0.09003360,0.12237300,0.04555800,0.005286
-0.01401410,0.09977850,0.04514360,0.034192
-0.09024900,0.11582000,0.04308470,0.008826
-0.08281360,0.10108000,0.03004360,0.000586
-0.08327050,0.08094400,0.02767590,0.004970
-0.07206500,0.14853600,-0.03356980,0.078028
-0.08850250,0.14451499,0.03249400,0.008025
-0.05108090,0.15388399,-0.00454327,0.006803
-0.08275830,0.08395360,0.03052090,0.002930
-0.03612430,0.04525800,0.04240040,0.037704
-0.03380660,0.04528010,0.04531400,0.003199
-0.03248600,0.04490590,0.04754020,0.005607
-0.02216760,0.09263840,0.05135610,0.005887
-0.08347040,0.10395000,0.02802390,0.001171
-0.08451720,0.08644470,0.02777510,0.004133
-0.08421450,0.13754900,0.04607100,0.002325
-0.06224170,0.12139100,-0.00889138,0.017474
-0.09102130,0.12830301,0.04060560,0.007162
-0.02726210,0.07575370,0.04495790,0.003698
-0.08455490,0.14334799,0.04059210,0.001662
-0.08634810,0.14239700,0.03957670,0.002907
-0.08747660,0.14023501,0.04004280,0.007723
-0.08349390,0.14247701,0.04238380,0.001457
-0.02467420,0.09251830,0.04821950,0.016145
-0.06650440,0.04478090,0.00729974,0.010693
-0.06478410,0.04484710,0.00913709,0.007833
-0.06282500,0.04516530,0.01000660,0.002501
-0.06051350,0.04574710,0.01050720,0.002752
-0.05979180,0.04481420,0.01263060,0.000251
-0.05725180,0.04555720,0.01318830,0.002642
-0.05635590,0.04482660,0.01486060,0.000907
-0.05420310,0.04538590,0.01573270,0.010752
-0.08857510,0.09005050,0.02202220,0.004021
-0.08370380,0.12251200,0.04928500,0.014802
-0.02587220,0.08016370,0.05147370,0.005810
-0.04874930,0.16623600,0.00143557,0.013163
-0.08875980,0.14265500,0.03413550,0.009332
-0.08901850,0.14501300,0.03047760,0.009139
-0.06036100,0.04701620,0.03641140,0.008293
-0.06016260,0.04708690,0.03740130,0.009975
-0.05935160,0.04714290,0.03891700,0.011431
-0.08058330,0.11923000,0.04940180,0.012466
-0.08218940,0.09191170,0.03205760,0.000875
-0.02260700,0.08029280,0.05526270,0.008216
-0.02733860,0.08705890,0.04820280,0.002318
-0.06889930,0.10447200,-0.01387760,0.000382
-0.03481230,0.04610910,0.04346980,0.009720
-0.03187130,0.04613870,0.04618430,0.002286
-0.08833850,0.12232800,0.04712180,0.007357
-0.08878700,0.13701899,0.03978700,0.005324
-0.07496880,0.08944180,0.03973710,0.004195
-0.08750850,0.13044800,0.04600920,0.001828
-0.08059190,0.08926880,0.03407990,0.001257
-0.08809240,0.12501501,0.04678320,0.005377
-0.08401920,0.08373770,0.02790700,0.005360
-0.08439970,0.14066599,0.04333860,0.003122
-0.07661910,0.16874599,-0.02937190,0.014619
-0.08657820,0.10113200,0.02485300,0.002227
-0.06356510,0.04594010,0.00789848,0.005261
-0.05858300,0.04602910,0.01139670,0.005984
-0.05495420,0.04608220,0.01413620,0.004021
-0.08379930,0.12784700,0.05089500,0.004540
-0.04566000,0.16933000,-0.00131211,0.017690
-0.08624140,0.14506599,0.03657800,0.003118
-0.05718480,0.04811650,0.03644240,0.003244
-0.02661010,0.08164070,0.05046350,0.003842
-0.08770480,0.09299670,0.02480960,0.001904
-0.07197440,0.08399870,0.04044970,0.000566
-0.01342680,0.18054600,-0.02846790,0.143625
-0.08460980,0.14997700,0.03199540,0.005351
-0.02095820,0.08042840,0.05615930,0.009812
-0.03368930,0.04780590,0.04231700,0.004162
-0.03068590,0.04768370,0.04509190,0.000631
-0.02256470,0.08390400,0.05553250,0.007345
-0.09155410,0.11698100,0.04203740,0.009371
-0.08341320,0.08964070,0.03034820,0.001580
-0.09010140,0.11958000,0.04540020,0.006517
-0.08958100,0.12497600,0.04542930,0.004758
-0.01876050,0.09256260,0.05388180,0.004994
-0.02707450,0.07867570,0.04747760,0.001380
-0.08379350,0.11902200,0.04905930,0.005868
-0.07773340,0.16616000,-0.02779530,0.034732
-0.02307950,0.09321920,0.04943220,0.003294
-0.02759430,0.08431940,0.04853360,0.001464
-0.08147100,0.14608900,0.04025880,0.000889
-0.02445540,0.08386470,0.05389470,0.006940
-0.08086420,0.08656550,0.03372880,0.001777
-0.05977750,0.04723300,0.00760857,0.029291
-0.05773830,0.04875590,0.00753400,0.031497
-0.05671980,0.04805100,0.01008590,0.018836
-0.05394610,0.04780470,0.01308080,0.009018
-0.05121210,0.04809700,0.01582000,0.015933
-0.02487450,0.10514200,-0.02286280,0.004519
-0.08864260,0.12971599,0.04434010,0.002965
-0.02655320,0.08439690,0.05035150,0.002538
-0.08986130,0.14871900,0.02524040,0.011337
-0.06604900,0.15730201,-0.05408160,0.139556
-0.02620170,0.08781150,0.04988530,0.003962
-0.08741800,0.14956400,0.02846820,0.007041
-0.08686060,0.14859900,0.03075540,0.006299
-0.08019990,0.07854410,0.03043000,0.003508
-0.03084970,0.04932970,0.04296540,0.006005
-0.08747520,0.14538200,0.03398440,0.007385
-0.08804830,0.14589500,0.03199990,0.006266
-0.02683000,0.08978300,0.04761510,0.015357
-0.02582750,0.08377300,0.05174130,0.003271
-0.07693080,0.15676300,-0.01059170,0.033790
-0.07840010,0.11543400,0.04955120,0.014780
-0.08105070,0.14340900,0.04344640,0.001258
-0.02537890,0.08709660,0.05149410,0.004252
-0.07851490,0.16628800,-0.03073470,0.080077
-0.02244450,0.09582870,0.04589520,0.030329
-0.05517870,0.04932610,0.01073070,0.021737
-0.05209020,0.04871640,0.01402700,0.010638
-0.05781990,0.08905660,-0.02125590,0.005858
-0.08476260,0.08946970,0.02848810,0.003741
-0.02117590,0.08390560,0.05627350,0.010617
-0.06000120,0.12745900,-0.00766897,0.003232
-0.03181010,0.04991110,0.04107590,0.018858
-0.02889670,0.04996690,0.04381680,0.006472
-0.07380810,0.14985600,-0.03387730,0.104275
-0.07844370,0.08043660,0.03406020,0.001842
-0.08752730,0.14290699,0.03720470,0.007796
-0.02199250,0.09487420,0.04829720,0.006692
-0.05433090,0.05182870,0.01059960,0.012047
-0.05361700,0.05003250,0.01198090,0.012709
-0.05175520,0.05158490,0.01341640,0.007573
-0.05023880,0.05133650,0.01623170,0.021022
-0.07293210,0.08674190,0.04060490,0.002327
-0.05204670,0.05116800,0.03081790,0.018514
-0.04977960,0.05183190,0.03488360,0.021185
-0.01989780,0.09587430,0.04900760,0.002812
-0.01878790,0.09511630,0.05144150,0.004127
-0.09227010,0.12218500,0.04251100,0.008388
-0.03089190,0.05110890,0.03941830,0.028936
-0.02783750,0.05189180,0.03942270,0.024585
-0.08448970,0.14601199,0.03762730,0.001889
-0.08551660,0.10119600,0.02662270,0.002902
-0.08429750,0.10125500,0.02822260,0.001442
-0.09120060,0.12156700,0.04432090,0.010814
-0.08602580,0.13038599,0.04849340,0.003839
-0.02366850,0.09190170,0.05004910,0.002970
-0.07262990,0.15204100,-0.03967640,0.060136
-0.08143950,0.10148300,0.03129240,0.000390
-0.04721750,0.16831701,-0.00138220,0.014347
-0.07875500,0.17195700,-0.04295020,0.165863
-0.08251820,0.08166760,0.02989070,0.005907
-0.02395910,0.08726280,0.05329470,0.005301
-0.05648050,0.05150520,0.00751661,0.022963
-0.08208190,0.15000100,0.03440480,0.001867
-0.05133520,0.05413260,0.03081140,0.007088
-0.05042290,0.05411470,0.03296650,0.009337
-0.04951580,0.05451960,0.03425000,0.014271
-0.08802560,0.13412900,0.04321240,0.000949
-0.08335860,0.14779399,0.03645030,0.002500
-0.02852810,0.05226370,0.03776830,0.046617
-0.07293040,0.09217490,0.04113640,0.003987
-0.02095240,0.09200170,0.05296870,0.004934
-0.08841920,0.14195500,0.03641560,0.007557
-0.08160400,0.10741100,0.02890800,0.043183
-0.07125770,0.08696430,0.04152120,0.002100
-0.08076790,0.10404200,0.03097250,0.007412
-0.06589490,0.11021600,-0.01295020,0.000401
0.01006850,0.08988880,-0.03110880,0.005650
-0.02870970,0.08420050,0.04612010,0.005048
-0.08344520,0.13989000,0.04481180,0.001990
-0.05582360,0.05266520,0.00846948,0.027147
-0.07731940,0.16015600,-0.01639940,0.025770
-0.07228960,0.07785070,0.03772530,0.001266
