//X Y Z Normal_change_rate_(0.006)
22998
0.03676530 0.11785300 -0.00368679 0.008946
0.06858260 0.11712600 -0.00330191 0.029338
0.07001660 0.11761900 -0.00282771 0.025736
0.07056680 0.11909600 -0.00379582 0.031842
-0.03895420 0.11973200 -0.00346664 0.005338
-0.01404170 0.11911300 -0.00351598 0.005228
-0.01272410 0.11961800 -0.00299083 0.006794
0.00886402 0.12126800 -0.00310133 0.008313
-0.07167410 0.12091500 -0.00313376 0.004714
0.03727700 0.12181400 -0.00376174 0.018725
-0.01200950 0.12246900 -0.00379702 0.004699
-0.01083730 0.12321800 -0.00304698 0.007495
0.03745200 0.12325000 -0.00384939 0.015220
0.03731230 0.12543701 -0.00385182 0.013807
-0.06755520 0.12477500 -0.00304582 0.004478
0.01085390 0.12542801 -0.00313828 0.013444
0.01259140 0.12743200 -0.00350596 0.014686
-0.00859329 0.12712300 -0.00355587 0.007152
-0.03517300 0.12748399 -0.00378750 0.006226
0.03691120 0.12774000 -0.00364522 0.011163
0.03653950 0.12948400 -0.00348696 0.011819
-0.03488190 0.12918100 -0.00350750 0.006770
-0.00697422 0.12949200 -0.00340128 0.007503
0.05366870 0.12966700 -0.00373648 0.005759
-0.05949800 0.13046101 -0.00361250 0.006643
0.01646190 0.13162699 -0.00355161 0.012323
0.03655110 0.13138600 -0.00313792 0.013630
-0.03465100 0.13157199 -0.00310773 0.007858
-0.00486902 0.13150300 -0.00340106 0.007557
-0.05599600 0.13271099 -0.00304916 0.007930
-0.03356330 0.13287500 -0.00378750 0.007547
0.05204550 0.13299100 -0.00365614 0.003411
0.01873430 0.13342100 -0.00362586 0.013912
0.03430430 0.13350201 -0.00340398 0.014526
-0.00292683 0.13332200 -0.00333630 0.007170
0.02093260 0.13514300 -0.00360792 0.011806
0.03115200 0.13427500 -0.00388539 0.012778
0.02242640 0.13565999 -0.00375843 0.011799
0.02429600 0.13567901 -0.00378252 0.011814
0.02645010 0.13558900 -0.00360864 0.008185
0.02897100 0.13553700 -0.00372457 0.011555
0.03051960 0.13546801 -0.00358056 0.010275
0.05022610 0.13505200 -0.00361430 0.003863
-0.00095088 0.13676800 -0.00381980 0.007249
0.00113443 0.13727701 -0.00362552 0.007133
0.04941030 0.13800800 -0.00389958 0.002772
0.00157700 0.13882500 -0.00390351 0.007483
0.04779010 0.13902500 -0.00361770 0.002989
-0.09960220 0.13990299 -0.00353725 0.151347
-0.03463620 0.13976400 -0.00331654 0.027837
0.00306575 0.13908701 -0.00352756 0.007111
0.00491050 0.13961400 -0.00344290 0.004692
-0.09607940 0.14150900 -0.00303175 0.200581
-0.04847280 0.14130799 -0.00339614 0.065950
0.04630480 0.13948800 -0.00342875 0.002838
-0.03440560 0.14147501 -0.00363496 0.030274
0.00719294 0.14115299 -0.00359321 0.003026
-0.09199280 0.14140600 -0.00319346 0.101067
-0.07409240 0.14130300 -0.00275834 0.001458
-0.07214170 0.14139900 -0.00321875 0.002426
-0.10187400 0.14119300 -0.00278841 0.147018
0.00911073 0.14152600 -0.00355494 0.003175
0.04567700 0.14147900 -0.00380641 0.002627
-0.10172100 0.14343600 -0.00369286 0.118299
-0.03434110 0.14299200 -0.00289165 0.029665
-0.04788380 0.14328200 -0.00369913 0.076322
0.01264430 0.14293300 -0.00368578 0.003709
0.04244650 0.14302200 -0.00358821 0.003603
0.04392700 0.14267500 -0.00385624 0.002962
0.01480510 0.14436699 -0.00386344 0.003495
-0.02883590 0.14553900 -0.00319626 0.026973
0.01719540 0.14515600 -0.00375973 0.004282
0.01857880 0.14462100 -0.00349488 0.003934
0.02091240 0.14481901 -0.00361088 0.003700
0.03879290 0.14497000 -0.00338253 0.004919
-0.09782070 0.14722399 -0.00334871 0.110224
0.02269210 0.14519000 -0.00356211 0.003192
0.03626660 0.14509600 -0.00338689 0.004083
0.03642370 0.14635000 -0.00385844 0.007133
0.03807990 0.14620900 -0.00376879 0.005155
0.02310200 0.14647301 -0.00377330 0.004294
0.03455300 0.14695100 -0.00382175 0.006662
0.02476620 0.14662400 -0.00375010 0.003553
0.02904450 0.14676601 -0.00369204 0.005419
0.02717080 0.14709400 -0.00366947 0.004196
0.03079900 0.14680900 -0.00358037 0.005315
0.03248940 0.14703301 -0.00362384 0.006293
-0.09624800 0.14792500 -0.00375475 0.088634
0.02940200 0.14810000 -0.00397886 0.005564
-0.02478460 0.14927900 -0.00365745 0.034346
-0.09601800 0.14936601 -0.00347623 0.041157
-0.08779550 0.14895099 -0.00281103 0.071868
-0.08569930 0.14892900 -0.00271621 0.074309
-0.09024110 0.15025599 -0.00327578 0.067639
-0.09403370 0.15046600 -0.00291832 0.069277
-0.07983090 0.15092500 -0.00286459 0.025554
-0.02367720 0.15065400 -0.00375397 0.017092
-0.07788910 0.15130199 -0.00292578 0.021214
-0.06809060 0.15323600 -0.00272841 0.004895
-0.06222340 0.15466200 -0.00262255 0.008023
-0.02506070 0.15506400 -0.00335664 0.008211
-0.05806260 0.15532100 -0.00289423 0.009142
-0.05374900 0.15671299 -0.00356240 0.134103
-0.02301500 0.15736400 -0.00326880 0.012810
-0.02117300 0.15790001 -0.00373115 0.020303
-0.02138650 0.15864700 -0.00359787 0.018623
-0.02250040 0.15893701 -0.00340163 0.017438
-0.05229830 0.16061100 -0.00301729 0.170152
-0.02519820 0.16282400 -0.00369420 0.003581
-0.09117300 0.16367500 -0.00386789 0.084871
-0.09016000 0.16508999 -0.00381371 0.073896
-0.02683710 0.16466500 -0.00359366 0.003430
-0.07604890 0.16519600 -0.00294096 0.010185
-0.07428010 0.16495299 -0.00287089 0.006519
-0.02589800 0.16525000 -0.00396275 0.003474
-0.08980570 0.16694801 -0.00336858 0.045272
-0.08009310 0.16579901 -0.00384927 0.021878
-0.02677300 0.16621201 -0.00391927 0.004352
-0.02867610 0.16691400 -0.00350517 0.005779
-0.08793540 0.16723099 -0.00364708 0.022553
-0.08592700 0.16739900 -0.00342009 0.091047
-0.02754650 0.16941600 -0.00375645 0.004336
-0.09600550 0.17087200 -0.00286951 0.181047
-0.02682590 0.17279901 -0.00310509 0.107318
-0.09936730 0.17297100 -0.00303269 0.120820
-0.02498310 0.17434999 -0.00354869 0.102649
-0.09944340 0.17635000 -0.00293112 0.154533
-0.09354520 0.17674699 -0.00310336 0.115097
-0.09791370 0.17723601 -0.00305341 0.152673
-0.09579230 0.17702600 -0.00347996 0.138059
-0.07139140 0.17645900 -0.00339961 0.049267
-0.04625510 0.17748600 -0.00294047 0.036298
-0.08365990 0.17917100 -0.00353592 0.024243
-0.05846130 0.17849000 -0.00291775 0.003120
-0.04247540 0.17897899 -0.00283991 0.079366
-0.08609800 0.17947000 -0.00387604 0.030982
-0.06436990 0.17876400 -0.00283836 0.007815
-0.06247370 0.17870601 -0.00283788 0.003274
-0.05622290 0.17886600 -0.00308143 0.003992
-0.04033860 0.18040800 -0.00288823 0.109367
-0.03137330 0.18108700 -0.00376938 0.143478
-0.03864320 0.18147001 -0.00276767 0.116319
-0.03118610 0.18313700 -0.00357474 0.158127
-0.03423760 0.18400399 -0.00288869 0.141061
0.02462690 0.05307070 -0.00278920 0.042737
0.02651530 0.05291180 -0.00273016 0.049648
0.05276870 0.05320060 -0.00296145 0.013905
0.05428810 0.05293160 -0.00270079 0.022437
0.05603120 0.05284540 -0.00262812 0.017011
0.05787810 0.05302770 -0.00252386 0.011909
-0.06089800 0.05330490 -0.00273750 0.009041
-0.05983330 0.05348060 -0.00275795 0.008706
-0.02455630 0.05324410 -0.00250416 0.013907
-0.02277820 0.05358730 -0.00249066 0.013036
-0.06422300 0.05360760 -0.00287082 0.001691
-0.02683440 0.05370210 -0.00259216 0.010942
0.02289090 0.05444660 -0.00266231 0.040818
0.02895230 0.05379260 -0.00274329 0.025877
0.05213340 0.05369320 -0.00244244 0.008929
0.06814390 0.05401510 -0.00263025 0.024547
0.07015050 0.05460570 -0.00277215 0.021571
-0.06802200 0.05403720 -0.00258542 0.003311
0.05062080 0.05432600 -0.00256496 0.005795
0.06030140 0.05390830 -0.00279174 0.006004
-0.07039370 0.05475520 -0.00273230 0.004422
-0.05818340 0.05415140 -0.00246748 0.005295
-0.02865420 0.05439570 -0.00280645 0.005538
0.03615000 0.05457580 -0.00287095 0.112782
0.06254990 0.05425150 -0.00264514 0.010645
0.03064590 0.05455260 -0.00259472 0.045922
-0.04449630 0.05602600 -0.00272626 0.019878
-0.03132300 0.05485120 -0.00308750 0.007396
0.03187600 0.05514460 -0.00322056 0.071790
0.03835350 0.05493060 -0.00325643 0.140947
-0.03437740 0.05624650 -0.00268573 0.008806
-0.01688190 0.05665650 -0.00271752 0.005015
-0.04048170 0.05605800 -0.00266072 0.010258
0.02140400 0.05660360 -0.00268632 0.006052
-0.07403530 0.05659290 -0.00270497 0.003390
-0.07245970 0.05594070 -0.00266349 0.002305
-0.04702690 0.05635820 -0.00251063 0.019836
-0.03658400 0.05665580 -0.00259284 0.012862
0.03495300 0.05830400 -0.00263476 0.169830
0.07361490 0.05831860 -0.00298086 0.038850
-0.04659120 0.05744410 -0.00274689 0.023171
-0.01619690 0.05759340 -0.00277250 0.004106
0.02041770 0.05870080 -0.00284232 0.002066
-0.07729690 0.05915090 -0.00322129 0.002514
-0.01403110 0.05938850 -0.00270996 0.003842
0.01989370 0.06003220 -0.00272508 0.001441
0.07425540 0.06025630 -0.00253200 0.038828
-0.01337200 0.06014330 -0.00252705 0.003663
-0.07805770 0.06013610 -0.00238469 0.002121
-0.01219300 0.06156790 -0.00255372 0.004336
0.07467640 0.06225670 -0.00270390 0.044308
-0.08031930 0.06195050 -0.00278916 0.004470
0.01876030 0.06224080 -0.00285021 0.011066
-0.01147260 0.06267050 -0.00286072 0.004062
0.01811160 0.06387700 -0.00279053 0.019406
0.04061970 0.06433200 -0.00295555 0.035456
-0.08171670 0.06415240 -0.00257566 0.004410
-0.01031760 0.06417270 -0.00251734 0.005512
-0.00963968 0.06472760 -0.00295159 0.005213
0.01773920 0.06480000 -0.00314942 0.014160
-0.00876506 0.06612540 -0.00277022 0.006391
-0.08258820 0.06590890 -0.00263837 0.002628
0.04456710 0.06677920 -0.00351747 0.037131
-0.08417210 0.06814330 -0.00255274 0.005115
-0.00756658 0.06824080 -0.00290244 0.007935
0.01674240 0.06808550 -0.00253722 0.019129
0.07346170 0.06778100 -0.00252167 0.039250
0.04186700 0.06834410 -0.00316877 0.040409
0.04574630 0.06840160 -0.00335543 0.050893
-0.00655561 0.06998090 -0.00262633 0.007582
0.01617870 0.06959560 -0.00295165 0.016905
0.07216370 0.07009320 -0.00269988 0.084186
-0.08486670 0.06975990 -0.00271489 0.005648
0.04464130 0.06991630 -0.00295948 0.042798
0.06069730 0.07086890 -0.00327419 0.037510
0.07126110 0.07127270 -0.00267257 0.096703
0.01523470 0.07200000 -0.00272704 0.012568
0.06011620 0.07168570 -0.00257252 0.023284
0.06230680 0.07175090 -0.00266264 0.034301
0.04298530 0.07169370 -0.00241796 0.051939
0.04618440 0.07243090 -0.00333916 0.054193
0.06836720 0.07299090 -0.00272178 0.069378
-0.08629350 0.07404460 -0.00260139 0.008562
0.01507420 0.07412960 -0.00281259 0.011912
0.06428070 0.07280740 -0.00260928 0.034974
0.06609520 0.07324800 -0.00270292 0.040519
0.06743160 0.07320560 -0.00283487 0.056722
-0.00459879 0.07408770 -0.00279401 0.006047
0.05464950 0.07450770 -0.00285689 0.006556
0.05375350 0.07519720 -0.00254641 0.060590
-0.08689950 0.07547500 -0.00343750 0.010271
-0.00356779 0.07604690 -0.00317253 0.005506
-0.08699380 0.07608770 -0.00279367 0.009229
0.05128120 0.07688340 -0.00344356 0.145911
0.01543590 0.07781660 -0.00270516 0.020610
-0.08706700 0.07815830 -0.00285416 0.006689
0.04850820 0.07884370 -0.00267916 0.194872
0.04598480 0.07892010 -0.00287134 0.145858
-0.00280658 0.07997710 -0.00257768 0.002303
0.01688580 0.07988590 -0.00266811 0.021857
-0.08687390 0.08043330 -0.00262083 0.006090
-0.00226403 0.08189260 -0.00245446 0.002543
0.01795590 0.08073270 -0.00310512 0.041836
-0.08734550 0.08198480 -0.00266976 0.005614
-0.00121061 0.08438920 -0.00282497 0.002671
0.03952370 0.08384720 -0.00365570 0.026325
0.03830990 0.08387180 -0.00292604 0.024905
0.02265740 0.08401510 -0.00280942 0.056512
-0.08755870 0.08573970 -0.00238576 0.005155
-0.00082246 0.08616460 -0.00259741 0.002088
0.03859160 0.08768680 -0.00369501 0.013752
-0.08721050 0.08761190 -0.00266370 0.005378
0.02663620 0.08765490 -0.00293077 0.031678
0.00052319 0.08985860 -0.00282668 0.001840
0.03692430 0.08977310 -0.00291989 0.010310
0.03812480 0.08989690 -0.00362084 0.013795
0.07811560 0.08963250 -0.00308491 0.026454
-0.08728670 0.09177330 -0.00258583 0.008175
0.03103420 0.09183750 -0.00337706 0.006990
0.03273000 0.09173290 -0.00325203 0.010238
0.03266820 0.09354670 -0.00348712 0.009376
-0.08694830 0.09297500 -0.00326250 0.006567
0.03844810 0.09372270 -0.00353075 0.006849
0.07060920 0.09239730 -0.00245848 0.003229
0.00132409 0.09400250 -0.00267504 0.001369
0.08151520 0.09403790 -0.00266432 0.012805
0.06981080 0.09388020 -0.00273433 0.003556
-0.08640470 0.09422470 -0.00269375 0.006381
-0.04030630 0.09443560 -0.00265000 0.010540
-0.08573130 0.09569380 -0.00257294 0.005816
0.03245980 0.09568690 -0.00343284 0.007980
-0.04246470 0.09514660 -0.00261937 0.015413
0.00165113 0.09578270 -0.00268744 0.001969
0.03844740 0.09586800 -0.00325841 0.004570
-0.04381970 0.09607600 -0.00257989 0.021158
0.06815710 0.09565990 -0.00308874 0.038054
0.06622400 0.09577930 -0.00302774 0.077839
0.06481110 0.09607460 -0.00263784 0.091884
-0.04496700 0.09746890 -0.00271992 0.017192
-0.02908320 0.09657580 -0.00256671 0.011739
0.00242413 0.09754440 -0.00327159 0.001607
0.03263660 0.09767810 -0.00341069 0.005931
0.03878540 0.09767700 -0.00306654 0.004041
0.04086920 0.09778580 -0.00356322 0.004418
-0.08561360 0.09785950 -0.00266840 0.005655
-0.02735810 0.09819120 -0.00259003 0.010695
0.04046290 0.09942680 -0.00328666 0.003875
0.04240520 0.09968890 -0.00358116 0.004021
-0.04586720 0.09969900 -0.00265880 0.013927
-0.08486030 0.10014100 -0.00261979 0.006233
0.08265010 0.09980000 -0.00250416 0.013538
0.00299160 0.10174900 -0.00257794 0.002379
-0.08403820 0.10164100 -0.00248579 0.005323
0.08253190 0.10154400 -0.00275774 0.010489
0.04432870 0.10376100 -0.00304759 0.003686
-0.02333900 0.10215200 -0.00259991 0.008662
0.00349206 0.10388900 -0.00262782 0.003028
-0.02242910 0.10377500 -0.00276339 0.006792
0.04561280 0.10411900 -0.00342658 0.004783
-0.08280400 0.10393800 -0.00273320 0.005514
0.04633450 0.10572400 -0.00307297 0.003585
0.06614870 0.10604500 -0.00279647 0.032171
-0.08272240 0.10610200 -0.00267808 0.007059
0.00444840 0.10616600 -0.00310134 0.003807
-0.02188490 0.10592600 -0.00331862 0.004527
-0.04584820 0.10610300 -0.00266136 0.004725
-0.02100630 0.10611300 -0.00253395 0.005728
-0.04554350 0.10751100 -0.00261574 0.003803
-0.02045220 0.10762000 -0.00306594 0.005686
0.06625530 0.10774600 -0.00266233 0.005310
0.00452043 0.10790400 -0.00255582 0.005344
0.04807630 0.10792500 -0.00300804 0.004586
0.08182570 0.10774600 -0.00264014 0.018014
-0.04460060 0.10962300 -0.00273627 0.003723
0.08135060 0.10931800 -0.00269607 0.023201
-0.08014480 0.10989400 -0.00283856 0.004556
-0.01884130 0.10974000 -0.00256592 0.008048
0.00511747 0.10968000 -0.00271915 0.006073
-0.01820960 0.11141900 -0.00296227 0.006177
0.00549015 0.11129400 -0.00277839 0.007025
-0.07923910 0.11124900 -0.00286699 0.004909
0.08034480 0.11160800 -0.00264925 0.029518
0.03648290 0.11339200 -0.00322325 0.008071
-0.01662800 0.11357400 -0.00280986 0.005167
0.07932790 0.11307300 -0.00266451 0.021852
0.03552700 0.11362500 -0.00377154 0.008654
0.05234650 0.11553000 -0.00304621 0.004862
0.06767390 0.11426800 -0.00241520 0.026281
-0.07723960 0.11485000 -0.00291250 0.004326
-0.07614060 0.11579400 -0.00261311 0.004134
-0.04136400 0.11590700 -0.00308964 0.003365
-0.01524770 0.11592200 -0.00267578 0.006014
0.07622380 0.11569900 -0.00243593 0.014942
0.00718360 0.11760000 -0.00265037 0.009399
0.03844100 0.11739500 -0.00275456 0.010105
0.07405110 0.11746400 -0.00279462 0.024075
-0.07482470 0.11729200 -0.00256579 0.005442
-0.03996300 0.11909700 -0.00267756 0.005156
0.00862753 0.11909200 -0.00338180 0.006920
0.05421460 0.11940000 -0.00348208 0.006929
0.03740740 0.11913700 -0.00333331 0.011657
-0.07258830 0.12010500 -0.00255065 0.005047
0.03820550 0.11992500 -0.00288585 0.012964
0.05441890 0.12137100 -0.00356407 0.006014
-0.03873900 0.12162900 -0.00265269 0.006061
-0.07042450 0.12164300 -0.00272791 0.004047
0.03852570 0.12137800 -0.00281743 0.012362
-0.06934950 0.12278100 -0.00260313 0.005774
0.03862430 0.12326000 -0.00308547 0.014367
-0.06859270 0.12381700 -0.00263848 0.004417
0.05398130 0.12539400 -0.00361078 0.005880
-0.06603100 0.12542599 -0.00266427 0.005122
0.03866980 0.12585001 -0.00306442 0.014007
-0.00915597 0.12536500 -0.00274934 0.006406
-0.06409220 0.12726700 -0.00305462 0.004674
0.01103110 0.12751199 -0.00274490 0.012529
-0.03642480 0.12749501 -0.00278807 0.005820
0.05372700 0.12756699 -0.00366002 0.006031
0.03852360 0.12785199 -0.00281733 0.010458
0.05226340 0.12786999 -0.00323063 0.003547
0.01427650 0.12942700 -0.00343097 0.012046
0.05243860 0.12946300 -0.00331811 0.003909
0.01467750 0.13111299 -0.00311605 0.011234
-0.05801320 0.13115899 -0.00287042 0.007336
-0.00419798 0.13270000 -0.00374225 0.008186
0.01679690 0.13321200 -0.00308947 0.013688
-0.05446030 0.13356701 -0.00272420 0.008584
-0.03462330 0.13348401 -0.00307308 0.007983
0.05037470 0.13323700 -0.00310595 0.002822
-0.00210367 0.13445599 -0.00343054 0.006516
0.01900750 0.13509101 -0.00322123 0.010644
-0.05359620 0.13475300 -0.00309777 0.009781
0.03252350 0.13506800 -0.00338809 0.012526
-0.00112134 0.13518000 -0.00335662 0.006300
0.04846770 0.13508700 -0.00307740 0.002814
-0.05249670 0.13520500 -0.00259396 0.011169
-0.03453490 0.13536100 -0.00324137 0.004791
0.02834600 0.13722900 -0.00323903 0.007354
0.04822350 0.13718900 -0.00338432 0.002034
0.00104890 0.13513200 -0.00284620 0.004258
0.02257540 0.13730700 -0.00334064 0.007416
0.02441330 0.13731200 -0.00340874 0.007301
0.00291000 0.13704200 -0.00308296 0.003028
-0.05059430 0.13727801 -0.00272255 0.013638
-0.10074000 0.14023700 -0.00332083 0.158910
-0.08172300 0.14002000 -0.00326250 0.002849
-0.07975460 0.14020699 -0.00251188 0.002378
0.04433330 0.13945800 -0.00315840 0.003376
-0.08788440 0.14052400 -0.00267727 0.004737
0.04434140 0.14152600 -0.00353996 0.002089
-0.09002460 0.14105199 -0.00275686 0.040647
0.01082110 0.14150400 -0.00349571 0.002870
-0.07023090 0.14181000 -0.00263315 0.002850
-0.10323200 0.14314400 -0.00272594 0.122375
-0.06928990 0.14249501 -0.00309609 0.002622
0.01450760 0.14316000 -0.00357746 0.003367
-0.06804590 0.14296600 -0.00253040 0.003075
-0.04619210 0.14342099 -0.00294669 0.095570
0.01647510 0.14305399 -0.00339481 0.003722
-0.06611920 0.14333500 -0.00262878 0.002381
-0.06476070 0.14375500 -0.00265000 0.002676
0.04080690 0.14338000 -0.00325612 0.004858
-0.10166700 0.14488000 -0.00259658 0.138595
-0.04814660 0.14480799 -0.00284640 0.067025
-0.06385610 0.14432999 -0.00268330 0.002043
0.02492570 0.14507300 -0.00351476 0.002064
-0.06229260 0.14481901 -0.00277520 0.002843
-0.06030080 0.14513101 -0.00257868 0.003809
-0.02723700 0.14533600 -0.00328788 0.029911
0.02682220 0.14542100 -0.00329826 0.002467
-0.05819470 0.14576000 -0.00268149 0.003135
-0.05615360 0.14562701 -0.00259472 0.005430
-0.05414760 0.14554100 -0.00263603 0.019693
0.03429400 0.14519000 -0.00328984 0.003203
-0.03267740 0.14669700 -0.00246036 0.035934
-0.03083820 0.14663801 -0.00243263 0.035557
-0.03046740 0.14586200 -0.00336318 0.030667
-0.02699560 0.14698000 -0.00283128 0.029701
0.02845150 0.14521600 -0.00326728 0.003037
-0.09947020 0.14699300 -0.00257771 0.105588
0.03275540 0.14514600 -0.00313250 0.004955
-0.02674990 0.14940600 -0.00305779 0.027151
-0.08381640 0.14967000 -0.00282222 0.074740
-0.08931940 0.14951301 -0.00259572 0.065572
-0.09581530 0.15100899 -0.00261624 0.061193
-0.02485930 0.15129800 -0.00299139 0.007855
-0.07582910 0.15164299 -0.00260798 0.019170
-0.07400170 0.15189999 -0.00293518 0.013562
-0.06976750 0.15285300 -0.00263611 0.003769
-0.06606320 0.15332000 -0.00269058 0.011667
-0.06400680 0.15424401 -0.00292440 0.009718
-0.06033510 0.15503301 -0.00279718 0.005203
-0.05618470 0.15555300 -0.00294385 0.095613
-0.05442040 0.15575600 -0.00264031 0.084467
-0.02486500 0.15674201 -0.00304620 0.011740
-0.05241470 0.15706301 -0.00267673 0.119604
-0.02461120 0.15904900 -0.00274181 0.011726
-0.02486500 0.16106901 -0.00322039 0.007481
-0.05417780 0.16088100 -0.00255739 0.189532
-0.05600780 0.16122600 -0.00316751 0.158838
-0.02673610 0.16309100 -0.00285153 0.002095
-0.06636560 0.16295999 -0.00281710 0.002198
-0.06428260 0.16261400 -0.00310526 0.001154
-0.07109730 0.16400400 -0.00328248 0.005968
-0.09352050 0.16541500 -0.00281014 0.073625
-0.07773520 0.16570400 -0.00266171 0.014027
-0.09166550 0.16690101 -0.00256080 0.058799
-0.02853040 0.16477799 -0.00280886 0.005138
-0.09401360 0.16664200 -0.00251174 0.046709
-0.08003800 0.16633300 -0.00264730 0.021342
-0.08208370 0.16683701 -0.00266874 0.024847
-0.08415690 0.16738801 -0.00287672 0.022620
-0.09493170 0.16895200 -0.00280441 0.115603
-0.08768350 0.16847301 -0.00275452 0.220816
-0.02896450 0.16901200 -0.00302856 0.005597
-0.02869120 0.17111599 -0.00297660 0.057661
-0.09971630 0.17478400 -0.00253096 0.151570
-0.07214920 0.17467600 -0.00267321 0.108244
-0.07800750 0.17481101 -0.00264462 0.070385
-0.07603200 0.17446899 -0.00264582 0.104982
-0.03082850 0.17458200 -0.00280133 0.091119
-0.07904050 0.17535201 -0.00328719 0.049241
-0.02891830 0.17462300 -0.00276321 0.088348
-0.09156170 0.17656600 -0.00249793 0.107653
-0.08971280 0.17669000 -0.00267889 0.024320
-0.07987550 0.17680700 -0.00290613 0.032447
-0.07040790 0.17663901 -0.00242260 0.046292
-0.08137300 0.17767499 -0.00371825 0.019879
-0.06998840 0.17821901 -0.00288062 0.024042
-0.04471050 0.17765599 -0.00272183 0.063344
-0.04400440 0.17799500 -0.00274146 0.058817
-0.04883030 0.17820901 -0.00261938 0.015432
-0.06781310 0.17835200 -0.00271228 0.033463
-0.06048550 0.17859000 -0.00269591 0.003178
-0.05223550 0.17899400 -0.00291250 0.005983
-0.05042230 0.17870300 -0.00249250 0.010134
-0.08405780 0.18024699 -0.00256366 0.029521
-0.03241970 0.17872500 -0.00320653 0.171297
-0.08787720 0.18029600 -0.00260907 0.029940
-0.08591010 0.18044201 -0.00283998 0.034575
-0.03270550 0.18072200 -0.00329334 0.163711
-0.03785630 0.18199000 -0.00286416 0.119805
-0.03236540 0.18281700 -0.00267201 0.150028
-0.03642140 0.18279199 -0.00252342 0.136199
-0.03264600 0.18479100 -0.00265092 0.133620
-0.02362300 0.05332160 -0.00291250 0.016187
0.05883020 0.05338570 -0.00272647 0.009353
-0.06603130 0.05406020 -0.00244583 0.001264
-0.01885940 0.05503770 -0.00266422 0.008327
-0.05632850 0.05487840 -0.00237253 0.003758
-0.05066050 0.05546270 -0.00275333 0.010400
-0.03342300 0.05534370 -0.00308750 0.009435
0.02195870 0.05580040 -0.00240033 0.015327
-0.07507300 0.05721200 -0.00255957 0.003809
0.04260450 0.06619000 -0.00285384 0.035041
0.04427650 0.06801590 -0.00270780 0.040351
-0.00577299 0.07094530 -0.00291250 0.006105
-0.08539800 0.07250320 -0.00260302 0.006160
0.04848170 0.07420940 -0.00260207 0.115979
-0.08775520 0.08399170 -0.00244583 0.005162
0.03786460 0.08548330 -0.00312782 0.025987
0.03642830 0.08613870 -0.00254231 0.023954
-0.00040372 0.08753600 -0.00253384 0.002572
0.03666100 0.08783120 -0.00291217 0.015939
0.02885620 0.08975350 -0.00317514 0.006846
0.03066060 0.08976360 -0.00282853 0.008155
0.07259250 0.08996470 -0.00250470 0.010591
0.07961710 0.08976970 -0.00240930 0.027043
0.07196420 0.09142710 -0.00282785 0.003244
0.03636720 0.09170840 -0.00306806 0.010815
0.03433780 0.09205370 -0.00307352 0.009927
0.03441870 0.09415560 -0.00310521 0.007751
0.03621800 0.09363710 -0.00305552 0.007848
0.03441030 0.09595940 -0.00303271 0.007202
0.03668810 0.09612500 -0.00299956 0.006680
0.03472980 0.09762750 -0.00292230 0.006402
-0.08523350 0.09932640 -0.00270607 0.005874
0.03471030 0.09939170 -0.00299070 0.008501
0.04061660 0.10150200 -0.00289003 0.005224
0.04268360 0.10163500 -0.00314585 0.004717
0.03482700 0.10163700 -0.00300798 0.008161
0.03502860 0.10352600 -0.00306638 0.007947
-0.08315720 0.10312500 -0.00281746 0.007106
0.08231720 0.10382500 -0.00279856 0.010931
0.03524020 0.10554500 -0.00319250 0.006818
0.03627970 0.10580500 -0.00289867 0.006165
0.03633280 0.10765500 -0.00281339 0.005370
0.03622540 0.10963700 -0.00291721 0.008032
-0.04383300 0.11154800 -0.00259194 0.003189
0.03630440 0.11157500 -0.00311339 0.006288
0.05047440 0.11179000 -0.00295096 0.003752
0.00545676 0.11332000 -0.00251291 0.009469
0.07825970 0.11414200 -0.00257417 0.017533
-0.04192610 0.11569300 -0.00240934 0.004322
0.05244950 0.11766400 -0.00280707 0.003379
0.07229450 0.11776800 -0.00240866 0.022794
0.05252230 0.11957500 -0.00279542 0.003893
0.05224250 0.12146300 -0.00286420 0.002319
-0.01099110 0.12130700 -0.00261610 0.007341
-0.03778690 0.12361000 -0.00243976 0.005939
0.05222600 0.12332400 -0.00285409 0.002286
0.05241970 0.12546700 -0.00293712 0.002348
-0.00701581 0.12728800 -0.00272773 0.006717
-0.06274040 0.12824599 -0.00246852 0.005202
-0.03615900 0.12936300 -0.00250061 0.007439
0.01259410 0.12943999 -0.00273519 0.012037
0.03857020 0.12938900 -0.00266093 0.009325
0.05069990 0.12955000 -0.00277158 0.002444
-0.00307924 0.13102300 -0.00270772 0.005493
0.03635170 0.13315800 -0.00274313 0.010390
0.01676750 0.13512599 -0.00284218 0.008471
0.03456390 0.13492300 -0.00287912 0.011191
0.02057830 0.13736200 -0.00297229 0.007554
0.03106450 0.13698800 -0.00311821 0.008380
0.03274480 0.13726600 -0.00298167 0.005924
-0.03470630 0.13725001 -0.00323331 0.004689
0.02627820 0.13768201 -0.00312614 0.006111
0.04628660 0.13735500 -0.00282494 0.002123
0.00468617 0.13728800 -0.00281599 0.003578
0.02458370 0.13943300 -0.00302169 0.005521
0.02691310 0.13927200 -0.00304778 0.003544
0.00695320 0.13914999 -0.00303851 0.002577
-0.04838970 0.13919599 -0.00263926 0.017399
0.02071120 0.13932800 -0.00298424 0.006250
-0.08399800 0.14014401 -0.00287673 0.002769
